,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
193,Totally Enormous Extinct Dinosaurs,Garden,17 October ,3.39,0.835,0.578,5,-8.33,0,0.128,0.357,0.737,0.152,0.64,128.068,275719
194,Beth Ditto,I Wrote the Book,4 March ,3.4,0.782,0.863,8,-3.565,0,0.0442,0.212,0.00544,0.138,0.956,123.014,204880
195,Charlotte Gainsbourg,Memoir,22 April ,3.58,0.637,0.348,8,-14.311,1,0.0473,0.752,0.00628,0.113,0.657,86.116,176760
196,Thurston Moore,Benediction,2011,3.83,0.522,0.481,10,-8.922,1,0.0262,0.353,0.794,0.173,0.556,131.048,316373
197,Tech N9ne,Worldwide Choppers,31 May ,3.22,0.746,0.853,1,-4.452,1,0.13,0.00285,0.0,0.376,0.362,130.028,326427
198,The Jezabels,Endless Summer,9 August ,3.57,0.479,0.883,7,-4.59,1,0.0529,0.0179,0.0152,0.585,0.454,146.91,251533
199,DIIV,Human,6 December ,3.25,0.351,0.87,5,-3.682,1,0.0401,0.0482,0.819,0.0769,0.574,147.955,177480
200,Within Temptation,Faster,21 January ,3.11,0.505,0.932,6,-2.894,0,0.0413,0.00114,0.000179,0.135,0.479,120.006,263973
201,YACHT,Dystopia,March ,3.44,0.756,0.625,0,-6.51,1,0.0262,0.0785,1.72e-05,0.23,0.879,99.945,241067
202,Yuck,Holing Out,14 February ,3.29,0.286,0.907,2,-1.597,1,0.0474,0.00622,0.779,0.237,0.452,153.933,250467
203,Elbow,Open Arms,24 April ,3.33,0.495,0.696,9,-7.307,1,0.0289,0.436,2.07e-05,0.658,0.43,145.068,293680
204,Wynter Gordon,Buy My Love,22 August ,3.45,0.762,0.657,10,-4.561,1,0.188,0.0542,9.69e-06,0.0479,0.607,127.945,360122
205,Bright Eyes,Shell Games,24 January ,3.73,0.588,0.738,0,-6.698,1,0.0452,0.0594,0.0,0.158,0.531,133.149,235813
206,Mechina,Andromeda,15 May ,3.41,0.369,0.952,5,-3.681,1,0.0902,0.00261,0.0339,0.0859,0.0342,101.448,544097
207,Cat's Eyes,Over You,25 July ,3.63,0.714,0.488,5,-8.271,0,0.0543,0.435,0.0,0.316,0.894,106.173,158780
208,Superchunk,Learned to Surf,5 December ,3.74,0.185,0.948,7,-4.162,1,0.0842,1.09e-05,0.000249,0.196,0.447,78.245,232419
209,Peverelist,Dance Til the Police Come,4 April ,3.12,0.51,0.926,6,-6.097,0,0.0534,1.82e-05,0.87,0.246,0.287,135.009,372402
210,Chevelle,Face to the Floor,2011,3.26,0.515,0.857,5,-4.582,1,0.0511,1.25e-05,0.0954,0.486,0.669,92.028,218560
211,Boris,Hope,5 April ,3.33,0.34,0.857,10,-5.142,0,0.0663,1.01e-05,0.243,0.27,0.385,85.111,223640
212,Amorphis,You I Need,10 May ,3.14,0.426,0.833,2,-4.208,0,0.0352,9.43e-05,0.00738,0.201,0.329,130.007,262413
213,Anneke van Giersbergen,Feel Alive,9 September ,3.42,0.472,0.891,4,-5.774,1,0.0333,2.38e-05,0.115,0.112,0.176,126.985,217745
214,Paramore,Renegade,11 October ,3.25,0.462,0.911,1,-2.741,1,0.0346,5.44e-06,0.00178,0.108,0.575,155.027,208095
215,Kahn,Like We Used To,28 February ,3.21,0.428,0.642,0,-8.535,0,0.127,0.174,0.00229,0.205,0.355,128.139,266292
216,Gruff Rhys,Space Dust #2,31 October ,3.64,0.613,0.46,9,-11.066,0,0.0376,0.476,0.0014,0.266,0.375,119.895,138867
217,Crystal Fighters,Plage,2011,3.46,0.687,0.832,4,-6.426,1,0.0429,0.0845,0.0149,0.153,0.281,134.012,229987
218,The Bilinda Butchers,Half Open,29 August ,3.55,0.431,0.944,8,-4.372,0,0.0535,0.585,0.944,0.143,0.596,84.999,206576
219,Christina Perri,Arms,2011,3.14,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.319,261213
220,gmcfosho,Rifle Burs,21 July ,3.29,0.83,0.998,9,-10.284,1,0.333,0.244,0.000254,0.504,0.036,140.014,202700
221,Vybz Kartel,Go Go Wine,3 May ,3.42,0.587,0.681,8,-5.59,1,0.141,0.183,0.0,0.386,0.512,99.795,203577
222,Hurts,Illuminated,9 May ,3.19,0.395,0.616,1,-7.649,0,0.0288,0.032,9.13e-05,0.0712,0.0409,90.052,198747
223,Rise and Fall,Deceiver,11 November ,3.71,0.0947,0.993,6,-4.716,0,0.117,7.24e-06,0.39,0.317,0.221,175.153,120573
224,Emma Louise,Jungle,15 April ,3.51,0.698,0.642,7,-8.905,0,0.0288,0.463,0.176,0.101,0.703,125.994,202907
225,Big K.R.I.T.,Money on the Floor,22 September ,3.15,0.757,0.853,1,-5.411,0,0.317,0.107,0.0,0.104,0.439,139.999,247160
226,Justice,Civilization,28 March ,2.92,0.598,0.692,7,-5.911,1,0.0489,0.00666,0.000258,0.164,0.412,117.034,338491
227,Eight and a Half,Scissors,11 October ,3.7,0.544,0.925,10,-5.921,0,0.0353,0.000285,0.622,0.308,0.177,139.876,205719
228,Kaiser Chiefs,Little Shocks,2011,3.22,0.482,0.939,11,-3.77,0,0.133,0.00428,0.00437,0.102,0.358,91.929,221959
229,Rival Sons,Pressure & Time,2011,3.52,0.406,0.919,0,-4.675,0,0.103,0.000933,9.92e-05,0.0726,0.601,93.274,196773
230,Oh Land,White Nights,27 May ,3.2,0.628,0.786,0,-5.743,1,0.0564,0.0657,2.36e-05,0.187,0.493,103.043,225907
231,Hot Water Music,"The Fire, the Steel, the Tread",5 September ,3.31,0.298,0.802,4,-6.229,0,0.0462,0.000303,0.0351,0.334,0.388,156.941,205163
232,Nero,Me and You,3 January ,3.0,0.418,0.923,0,-3.747,1,0.0394,8.16e-05,0.862,0.167,0.247,144.047,247480
233,Evidence,You,1 September ,3.61,0.678,0.612,0,-3.739,1,0.344,0.107,0.0,0.0699,0.86,92.912,239945
234,Santigold,Go!,April ,3.17,0.825,0.919,4,-3.047,1,0.169,0.112,0.000739,0.0643,0.324,98.595,203053
235,The Shaolin Afronauts,Journey Through Time,28 February ,3.54,0.534,0.954,7,-6.467,1,0.042,0.0206,0.826,0.216,0.96,118.359,315747
236,Blondes,Lover,15 March ,3.46,0.654,0.611,3,-5.082,1,0.0283,0.00261,0.141,0.105,0.664,100.007,220950
237,Lupe Fiasco,All Black Everything,22 February ,3.1,0.545,0.954,11,-5.107,0,0.229,0.11,0.0,0.0894,0.449,92.048,220880
238,Rolo Tomassi,Mount Celestia,4 January ,3.83,0.243,0.887,11,-5.572,0,0.0442,0.000492,0.15,0.346,0.414,145.903,438000
239,Yiruma,River Flows in You,18 November ,3.02,0.314,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.277,188787
240,Britney Spears,Till the World Ends,22 April ,3.4,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947
241,Stephen Malkmus,Senator,2011,3.66,0.509,0.689,2,-8.366,1,0.0608,0.396,3.53e-05,0.121,0.451,130.764,265573
242,MAGNOLIA RHOME,Hunny Bun,3 July ,3.28,0.81,0.602,3,-11.003,0,0.328,0.414,0.0,0.274,0.923,105.036,201039
243,My Chemical Romance,Bulletproof Heart,10 June ,3.22,0.405,0.95,6,-2.8,1,0.071,0.00033,3.47e-06,0.108,0.383,139.715,296733
244,Childish Gambino,Freaks & Geeks,25 February ,2.8,0.667,0.873,10,-5.605,1,0.314,0.124,0.0,0.0725,0.799,81.052,217104
245,Blink-182,Hearts All Gone,4 August ,3.0,0.495,0.989,0,-2.667,1,0.0605,0.000894,4.04e-06,0.114,0.349,159.995,194773
246,Minks,Araby,11 October ,3.35,0.424,0.565,9,-6.344,1,0.0419,0.243,0.101,0.194,0.681,191.027,141530
247,Charles Bradley,No Time for Dreaming,2011,3.64,0.72,0.759,0,-7.774,1,0.0804,0.0371,0.0228,0.101,0.61,101.317,172559
248,Matt Corby,Brother,2011,3.35,0.59,0.754,2,-4.705,1,0.0402,0.215,2.05e-05,0.109,0.371,99.937,253521
249,Yelle,Safari Disco Club,13 January ,3.02,0.736,0.645,5,-5.111,0,0.0383,0.0685,0.391,0.0572,0.922,120.002,214813
250,Young Magic,You With Air,8 February ,3.4,0.234,0.804,0,-6.596,1,0.0467,0.0351,0.017,0.702,0.381,114.616,212678
251,Pangaea,Inna Daze,4 April ,3.15,0.797,0.693,8,-8.878,1,0.0626,0.0061,0.902,0.52,0.21,132.042,420636
252,Ringo Deathstarr,So High,January ,3.13,0.222,0.986,0,-5.402,1,0.333,1.19e-05,0.644,0.403,0.149,189.956,121920
253,Amanda Lear,Chinese Walk,18 April ,3.44,0.774,0.873,4,-5.647,0,0.0381,0.0579,0.0961,0.327,0.942,125.996,189787
254,The Lonely Island,Motherlover,28 April ,2.88,0.762,0.709,2,-6.297,1,0.057,0.0191,0.000405,0.145,0.638,131.219,169507
255,Mr. Ghetto,Walmart,2011,3.18,0.773,0.591,7,-13.04,1,0.305,0.115,0.0,0.188,0.714,102.064,271070
256,DJ Rashad,DJ Rashad & DJ Spinn Meet Tshetsha Boys,19 December ,3.25,0.826,0.555,7,-9.418,1,0.228,0.0896,0.721,0.108,0.513,159.95,231080
257,Your Favorite Martian,Transphobic Techno,18 May ,0.92,0.639,0.611,2,-7.308,1,0.106,0.0267,0.000138,0.168,0.222,125.953,193333
258,Kim Kardashian,Jam,2 March ,1.19,0.782,0.828,9,-5.82,0,0.0496,0.00462,5.44e-05,0.0973,0.661,127.968,275415
259,Your Favorite Martian,Tig Ol' Bitties,15 June ,1.03,0.744,0.825,10,-4.991,0,0.125,0.0564,0.0,0.0881,0.565,115.063,219130
260,Your Favorite Martian,Mr. Douchebag,4 May ,1.01,0.833,0.869,2,-4.027,1,0.274,0.263,0.0,0.447,0.67,110.03,222586
261,Theory of a Deadman,Bitch Came Back,15 August ,1.01,0.58,0.877,1,-4.193,0,0.0395,0.00122,0.0,0.322,0.614,129.968,219360
262,Toby Keith,Red Solo Cup,24 October ,1.6,0.535,0.56,4,-6.586,1,0.0901,0.287,0.0,0.209,0.785,164.17,223387
263,Pitbull,Rain Over Me,18 July ,1.66,0.61,0.906,0,-2.117,1,0.0647,0.00416,0.0,0.758,0.294,127.917,231573
264,Toby Turner & Tobuscus,Nugget in a Biscuit,12 September ,1.48,0.935,0.623,1,-6.587,1,0.208,0.0829,0.0,0.104,0.325,109.934,65455
265,Military Wives,Wherever You Are,19 December ,1.18,0.247,0.289,8,-10.624,1,0.0338,0.953,0.0858,0.119,0.217,130.002,171587
266,Pitbull,International Love,30 May ,1.72,0.669,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.045,227280
267,Your Favorite Martian,Whip Yo Kids,27 September ,1.18,0.696,0.77,7,-4.681,0,0.213,0.325,0.0,0.132,0.861,179.994,193333
268,Sean Paul,She Doesn't Mind,31 October ,1.75,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787
269,Your Favorite Martian,Zombie Love Song,9 February ,1.61,0.716,0.66,4,-5.743,0,0.0354,0.0107,1.21e-05,0.103,0.6,91.052,228113
270,One Direction,What Makes You Beautiful,12 September ,2.0,0.726,0.787,4,-2.494,1,0.0738,0.009,0.0,0.0596,0.888,124.989,199987
271,Nickelback,When We Stand Together,26 September ,1.78,0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,190787
272,Dr. Dre,I Need a Doctor,1 February ,2.0,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,283733
273,Andy Grammer,Keep Your Head Up,14 February ,1.79,0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01,189933
274,Pitbull,Give Me Everything,18 March ,2.02,0.671,0.939,8,-3.206,1,0.161,0.192,0.0,0.298,0.529,129.023,252307
275,Kelly Clarkson,Mr. Know It All,5 September ,2.09,0.676,0.807,5,-5.131,1,0.029,0.0284,0.0,0.0701,0.443,95.956,232520
276,Korn,Get Up,14 April ,2.08,0.508,0.894,1,-4.664,1,0.0779,0.000199,0.00135,0.476,0.248,139.944,222640
277,Selena Gomez & The Scene,Who Says,14 March ,2.11,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,195613
278,Black Eyed Peas,Just Can't Get Enough,18 February ,2.13,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,219427
279,Rebecca Black,Person of Interest,15 November ,2.03,0.76,0.767,4,-4.75,0,0.0384,0.00251,0.000236,0.0509,0.91,127.215,200756
280,Kirko Bangz,Drank In My Cup,16 September ,2.16,0.451,0.632,8,-7.98,0,0.297,0.0114,0.0,0.198,0.234,132.89,232160
281,Sean Paul,Got 2 Luv U,19 July ,2.07,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,196640
282,Eric Saade,Popular,2011,1.91,0.535,0.963,9,-4.654,1,0.0966,0.000547,0.0,0.0525,0.489,125.019,180813
283,Inna,Club Rocker,30 May ,1.83,0.82,0.879,11,-4.037,1,0.127,0.039,0.00112,0.131,0.774,127.999,214219
284,Cobra Starship,You Make Me Feel...,10 May ,2.22,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693
285,Rodney Atkins,Take a Back Road,3 May ,1.73,0.581,0.856,3,-4.0,1,0.0783,0.183,0.0,0.0871,0.918,169.902,209427
286,Flo Rida,Good Feeling,29 August ,2.43,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133
287,Britney Spears,Hold It Against Me,11 January ,2.43,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,228827
288,Lady Gaga,Born This Way,5 April ,2.28,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253
289,Chipmunk,Champion,6 February ,1.84,0.56,0.883,6,-8.831,0,0.0341,0.131,0.787,0.242,0.634,95.033,232260
290,YC,Racks,5 April ,2.24,0.765,0.725,2,-5.651,1,0.051,0.0827,0.0,0.0744,0.674,139.984,285867
291,Avril Lavigne,What the Hell,10 January ,2.45,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707
292,Chris Brown,She Ain't You,28 March ,2.25,0.634,0.716,2,-6.502,1,0.128,0.0341,0.0,0.0877,0.619,91.039,248107
293,Scotty McCreery,The Trouble With Girls,1 September ,1.83,0.554,0.496,10,-7.266,1,0.0281,0.391,0.0,0.109,0.351,132.078,229573
294,Glee Cast,Afternoon Delight,8 March ,1.64,0.552,0.552,5,-5.805,1,0.0275,0.22,0.0,0.139,0.713,148.102,191600
295,Coldplay,Princess of China,25 October ,2.49,0.425,0.69,0,-6.221,1,0.0351,0.00385,0.0154,0.287,0.233,84.99,239216
296,Korn,Narcissistic Cannibal,13 October ,2.46,0.519,0.892,11,-5.285,0,0.113,0.000456,0.000525,0.572,0.559,174.027,190707
297,Luke Bryan,I Don't Want This Night to End,September ,2.32,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973
298,Jason Derulo,That's My Shhh,26 August ,1.65,0.575,0.748,5,-6.742,1,0.227,0.00524,0.0,0.229,0.451,129.385,261053
299,The Streets,Going Through Hell,10 January ,2.18,0.519,0.891,9,-2.628,0,0.0957,0.416,0.0,0.379,0.45,84.934,188173
300,The Game,Martians vs. Goblins,20 December ,2.34,0.476,0.81,4,-3.414,0,0.265,0.0803,0.0,0.568,0.642,83.309,228827
301,Coldplay,Paradise,12 September ,2.67,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719
302,Culcha Candela,Berlin City Girl,18 January ,0.85,0.798,0.814,7,-4.127,0,0.04,0.0316,0.0,0.316,0.808,121.974,226320
303,Maroon 5,Never Gonna Leave This Bed,24 January ,2.4,0.609,0.81,11,-4.207,1,0.0296,0.11,0.0,0.246,0.47,117.364,196707
304,Gers Pardoel,Ik neem je mee,4 October ,1.54,0.701,0.66,3,-7.476,1,0.248,0.184,0.0,0.115,0.389,62.55,217760
305,LeetStreet Boys,She's So Kawaii,30 July ,1.27,0.639,0.622,8,-4.161,1,0.0458,0.00706,0.0,0.0488,0.665,146.062,192550
306,Katy Perry,The One That Got Away,11 October ,2.68,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,227333
307,Labrinth,Earthquake,21 October ,2.57,0.545,0.884,0,-3.373,0,0.107,0.0758,1.23e-06,0.278,0.254,153.138,274067
308,Misfits,Twilight of the Dead,4 October ,2.16,0.467,0.979,1,-3.484,1,0.099,0.0396,0.0,0.335,0.505,101.203,153760
309,"""Weird Al"" Yankovic",Perform This Way,June ,2.54,0.802,0.674,1,-11.529,1,0.0882,0.0213,0.0,0.311,0.614,124.975,175040
310,S3RL,Pika Girl,11 August ,2.38,0.592,0.991,1,-1.827,1,0.144,0.0123,3.8e-06,0.361,0.523,175.047,225542
311,Lady Gaga,Hair,16 May ,2.71,0.57,0.923,5,-3.433,1,0.063,0.00116,9.01e-06,0.141,0.403,135.006,307893
312,Victoria Justice,Beggin' on Your Knees,1 April ,2.16,0.859,0.651,2,-4.304,0,0.0439,0.00351,0.839,0.0545,0.521,130.026,192025
313,Asking Alexandria,Morte et Dabo,15 February ,2.15,0.374,0.993,5,-2.952,1,0.222,0.00016,0.144,0.146,0.0342,105.003,314973
314,Olly Murs,Dance With Me Tonight,18 November ,2.51,0.666,0.75,11,-5.926,0,0.0598,0.314,0.0,0.0753,0.964,163.937,202693
315,Aqua,Playmate to Jesus,12 September ,2.36,0.675,0.826,1,-4.144,0,0.0273,0.000587,0.0,0.152,0.54,110.026,286947
316,Afrojack,No Beef,8 August ,2.19,0.741,0.838,11,-5.181,0,0.0405,0.0229,0.309,0.0649,0.234,127.98,361941
317,Linkin Park,Not Alone,21 October ,2.56,0.682,0.766,6,-5.546,1,0.0313,0.149,3.38e-06,0.144,0.545,120.04,252840
318,Mindless Behavior,Mrs. Right,28 June ,1.79,0.439,0.753,0,-4.799,0,0.0932,0.057,0.0,0.1,0.538,95.339,248187
319,Mac Miller,Party on Fifth Ave.,28 October ,2.55,0.594,0.823,9,-5.21,1,0.332,0.0635,0.0,0.095,0.663,97.101,173516
320,David Guetta,Night of Your Life,22 August ,2.39,0.739,0.705,10,-5.797,0,0.0414,0.01,0.0,0.25,0.349,128.026,221973
321,Lupe Fiasco,Beautiful Lasers,2011,2.24,0.542,0.752,11,-3.652,0,0.0404,0.0148,0.0,0.324,0.249,129.988,241853
322,The Game,Red Nation,12 April ,2.5,0.405,0.889,2,-3.303,1,0.317,0.0922,0.0,0.446,0.338,82.918,229480
323,Casper,So perfekt,29 July ,2.08,0.343,0.924,8,-6.645,0,0.329,0.0544,0.00177,0.892,0.289,121.39,428187
324,Zendaya,Swag It Out,30 May ,1.9,0.672,0.731,7,-5.91,1,0.0728,0.0683,0.0,0.351,0.462,100.995,192475
325,Adele,Someone Like You,24 January ,2.88,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,285040
326,Paradise Oskar,Da Da Dam,2011,2.61,0.53,0.512,2,-8.37,1,0.0296,0.166,3.57e-06,0.09,0.184,73.057,186000
327,In Flames,Deliver Us,10 May ,2.82,0.503,0.968,10,-2.665,0,0.057,2.58e-05,0.35,0.0962,0.379,110.022,210646
328,Big Sean,Marvin & Chardonnay,26 July ,2.74,0.613,0.807,11,-2.739,0,0.0382,0.0671,0.0,0.322,0.813,133.023,222867
329,Hollywood Undead,Bullet,10 August ,2.2,0.681,0.833,4,-4.334,1,0.121,0.179,0.0,0.0677,0.889,184.975,197813
330,Bart Baker,My Grandpa's Super Gay,22 December ,0.53,0.874,0.327,8,-11.82,1,0.106,0.291,0.0,0.1,0.77,133.949,128477
331,Sasha Lopez,All My People,7 October ,2.07,0.788,0.898,11,-5.492,0,0.0594,0.0196,0.00342,0.957,0.809,127.962,232000
332,Britney Spears,Till the World Ends,14 March ,2.94,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947
333,Roxette,She's Got Nothing On,10 January ,2.55,0.599,0.852,2,-5.117,1,0.035,0.000671,1.32e-05,0.0471,0.555,132.005,214347
334,Disturbed,Warrior,February ,2.56,0.549,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,204827
335,Glee Cast,Animal,8 March ,2.02,0.571,0.646,5,-6.244,1,0.0412,0.105,0.0,0.0615,0.761,147.921,191373
336,Seth Gueko,Zdedededex,11 April ,1.04,0.538,0.874,4,-4.217,0,0.332,0.0124,0.0,0.0708,0.233,71.071,236307
337,Fuego,Una vaina loca,10 August ,2.37,0.8,0.669,1,-12.898,1,0.0546,0.19,2.35e-05,0.0609,0.721,117.015,188238
338,Big Sean,I Do It,10 May ,2.59,0.672,0.711,1,-5.492,0,0.337,0.0793,0.0,0.76,0.518,140.058,261213
339,Lou Monte,Dominick the Donkey,28 September ,1.46,0.807,0.473,8,-11.383,1,0.047,0.68,0.0,0.179,0.963,113.237,150747
340,Elena,Midnight Sun,19 September ,2.28,0.939,0.71,1,-3.722,1,0.103,0.0469,0.000455,0.104,0.68,128.057,195720
341,Disturbed,3,28 April ,2.58,0.489,0.96,0,-2.333,1,0.0685,0.00124,0.000776,0.493,0.585,170.045,242080
342,Nicki Minaj,Super Bass,13 May ,2.99,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,200013
343,Ramirez,A.M.Y.,November ,2.71,0.522,0.784,6,-14.626,1,0.158,0.00349,0.0617,0.282,0.728,132.024,237322
344,Rammstein,Mein Land,11 November ,3.02,0.378,0.905,8,-5.025,1,0.0351,0.000108,0.12,0.223,0.356,176.036,233187
345,Anjulie,Brand New Bitch,23 May ,2.58,0.727,0.934,8,-1.676,1,0.0644,0.00949,2.01e-05,0.0817,0.68,125.042,211293
346,Red Hot Chili Peppers,Monarchy of Roses,October ,3.01,0.467,0.98,4,-1.857,0,0.0934,0.000405,0.000908,0.445,0.222,123.089,251800
347,Paramore,Monster,7 June ,3.02,0.413,0.969,4,-2.599,0,0.119,2.87e-05,0.000753,0.371,0.374,164.999,200147
348,Suicide Silence,Slaves to Substance,21 June ,2.34,0.364,0.956,6,-4.609,1,0.14,0.000113,0.00912,0.349,0.212,109.785,207587
349,Hanna Pakarinen,Miehet,2011,1.26,0.693,0.181,4,-13.198,1,0.045,0.876,0.0,0.0855,0.474,97.104,180960
350,Tiziano Ferro,La differenza tra me e te,14 October ,1.93,0.528,0.803,7,-3.941,1,0.0402,0.0613,0.0,0.158,0.273,111.888,232267
351,B.o.B,Play the Guitar,27 December ,2.53,0.574,0.906,7,-4.259,1,0.298,0.00836,0.0,0.134,0.377,134.172,204064
352,Jeezy,Ballin',17 May ,2.34,0.531,0.791,3,-4.681,0,0.271,0.0583,0.0,0.0885,0.543,143.077,283173
353,Clare Maguire,The Last Dance,21 February ,2.73,0.473,0.896,2,-4.589,1,0.05,0.00337,2.81e-06,0.305,0.189,111.727,214520
354,Lord Est,Reggaerekka,30 May ,1.48,0.837,0.725,10,-7.262,1,0.127,0.0306,0.0,0.0473,0.774,124.985,236280
355,SBTRKT,Living Like I Do,April ,2.83,0.768,0.57,1,-8.825,1,0.0971,0.0207,0.0141,0.106,0.407,135.039,173320
356,Magic System,La danse des magiciens,July ,1.84,0.806,0.913,11,-3.494,0,0.0755,0.35,0.0,0.0815,0.809,125.967,231747
357,Kylie Minogue,Put Your Hands Up,5 June ,2.98,0.62,0.898,6,-5.748,1,0.0603,0.00945,0.178,0.0984,0.745,127.953,217453
358,Serebro,Mama Lover,15 September ,2.85,0.71,0.91,3,-3.21,0,0.0521,0.00213,0.00775,0.641,0.892,127.535,244250
359,Wavves,TV Luv Song,16 February ,2.88,0.339,0.879,9,-8.423,0,0.0613,0.000126,8.21e-06,0.115,0.522,169.408,103873
360,Fat Joe,Another Round,19 October ,2.28,0.271,0.762,6,-6.277,0,0.275,0.0719,0.0,0.143,0.41,80.248,288895
361,Sara Bareilles,Uncharted,13 January ,2.78,0.456,0.728,1,-3.725,1,0.0435,0.285,0.0,0.0343,0.724,203.962,214320
362,Asusu,Sister,September ,2.91,0.801,0.73,8,-9.945,1,0.144,0.0739,0.908,0.174,0.262,128.48,388633
363,Avicii,Fade Into Darkness,2011,2.83,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,198133
364,The Wombats,Anti-D,11 April ,2.9,0.402,0.687,0,-5.6,1,0.0274,0.00283,0.0,0.108,0.158,81.811,281252
365,Glee Cast,Fix You,4 October ,2.23,0.441,0.411,3,-7.839,1,0.0316,0.103,3.87e-05,0.115,0.277,133.967,274907
366,Saliva,Badass,8 March ,2.43,0.502,0.929,1,-3.563,1,0.054,0.00143,0.00083,0.0812,0.746,158.032,185040
367,Chris Medina,What Are Words,25 March ,2.44,0.602,0.242,0,-7.402,1,0.0325,0.835,0.0,0.0859,0.462,123.85,189093
368,Capital Cities,One Minute More,14 April ,2.7,0.606,0.857,2,-4.48,1,0.0333,0.00474,5.36e-06,0.0993,0.377,122.972,202922
369,Alex Gaudino,What a Feeling,22 March ,2.82,0.672,0.916,2,-4.221,1,0.088,0.000771,0.000103,0.0772,0.886,128.034,178594
370,Blawan,What You Do With What You Have,26 September ,3.17,0.822,0.903,11,-5.373,0,0.146,0.276,0.0767,0.101,0.434,127.998,392507
371,Nightwish,"The Crow, the Owl and the Dove",23 November ,3.16,0.545,0.612,0,-7.676,0,0.0264,0.044,2.06e-05,0.0902,0.221,94.963,250387
372,Glee Cast,Rolling In the Deep,10 May ,2.38,0.621,0.455,8,-5.993,0,0.0371,0.755,0.0,0.334,0.658,104.871,204600
373,Lil Ugly Mane,U Ain't From My Hood,27 March ,3.14,0.57,0.708,1,-7.34,1,0.143,0.12,8.77e-06,0.263,0.625,151.979,135520
374,Adele,Rolling in the Deep,16 January ,3.23,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293
375,Fedde Le Grand,So Much Love,26 August ,2.42,0.846,0.824,1,-3.56,1,0.0493,0.000502,0.000301,0.0814,0.409,125.96,166190
376,Shakira,Antes de las 6,25 October ,2.37,0.75,0.46,0,-7.932,1,0.0334,0.457,0.0,0.0996,0.201,130.078,174533
377,Glee Cast,Uptown Girl,8 November ,2.47,0.618,0.643,4,-4.086,1,0.0297,0.569,0.0,0.443,0.722,128.992,180707
378,Glee Cast,Dancing Queen,10 May ,2.26,0.5,0.893,9,-3.78,1,0.0526,0.0713,0.00338,0.225,0.657,100.988,219480
379,Addison Groove,This Is It,18 April ,2.97,0.742,0.703,6,-9.078,0,0.0761,0.00183,0.0551,0.0995,0.373,137.969,366517
380,Take That,Kidz,28 February ,3.07,0.626,0.848,7,-4.816,0,0.134,0.00452,6.26e-05,0.405,0.585,122.196,282411
381,Neon Hitch,Bad Dog,16 August ,2.26,0.637,0.506,6,-5.936,1,0.0386,0.00568,0.00021,0.12,0.64,126.059,193093
382,Robin Thicke,Love After War,11 October ,2.39,0.889,0.628,10,-4.475,0,0.0405,0.259,0.000206,0.12,0.904,104.002,196427
