,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
192,The Duke Spirit,My Sunken Treasure,9 June ,3.86,0.486,0.743,0,-4.852,1,0.0292,0.0029,3.01e-06,0.136,0.391,129.991,236053
193,Santigold,Creator,29 January ,3.14,0.407,0.868,2,-4.057,0,0.199,0.12,0.0,0.25,0.566,146.687,213213
194,Keane,The Lovers Are Losing,20 October ,3.29,0.517,0.874,1,-3.195,1,0.0312,0.00563,0.0105,0.234,0.556,116.998,304427
195,Alicia Keys,Like You'll Never See Me Again,2008,3.16,0.562,0.658,7,-8.072,1,0.0314,0.174,0.000285,0.102,0.268,127.81,315360
196,The Ting Tings,Be the One,13 October ,3.2,0.709,0.774,4,-5.059,1,0.032,0.0573,0.000955,0.0859,0.887,149.009,176467
197,Chris Brown,Forever,29 April ,2.97,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573
198,Kelly Rowland,Work,26 February ,3.16,0.754,0.86,3,-6.73,0,0.0382,0.0521,0.000945,0.372,0.848,102.808,191027
199,Opeth,Mellotron Heart,3 June ,3.17,0.245,0.171,2,-13.518,0,0.0459,0.947,0.36,0.11,0.0948,120.394,319231
200,Mudcrutch,Scare Easy,2008,3.55,0.5,0.612,7,-6.627,1,0.0283,0.000117,0.000295,0.187,0.474,104.666,274893
201,Travis,Something Anything,15 September ,3.47,0.538,0.815,11,-5.574,0,0.0726,0.129,6.11e-06,0.325,0.785,114.578,141720
202,Zola Jesus,Poor Sons,June ,3.09,0.415,0.52,5,-8.403,1,0.0311,0.0194,0.881,0.105,0.535,119.508,108573
203,Fujiya & Miyagi,Knickerbocker,25 August ,3.62,0.787,0.519,1,-5.379,1,0.0464,0.00245,0.551,0.144,0.37,142.013,200133
204,"Does It Offend You, Yeah?",Dawn of the Dead,25 August ,3.38,0.568,0.927,11,-3.215,1,0.0461,0.000245,0.00862,0.192,0.729,126.001,206200
205,The Ting Tings,Shut Up and Let Me Go,18 April ,2.96,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,171227
206,Slipknot,Dead Memories,1 December ,3.05,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587
207,Oomph!,Labyrinth,5 September ,3.82,0.613,0.971,2,-3.29,1,0.0875,0.00344,2.63e-06,0.489,0.484,142.01,253093
208,Taylor Swift,Should've Said No,2008,3.13,0.726,0.28,6,-11.744,0,0.941,0.83,0.0,0.144,0.591,118.747,81270
209,The Kooks,Always Where I Need to Be,31 March ,3.08,0.331,0.961,11,-4.627,1,0.0663,0.000146,0.0,0.322,0.882,168.355,161720
210,The Wave Pictures,Strange Fruit for David,28 April ,3.81,0.437,0.701,4,-4.569,0,0.137,0.0964,0.0,0.209,0.55,156.584,235627
211,Joker,Holly Brook Park,July ,3.2,0.789,0.52,0,-5.918,0,0.0635,6.69e-05,0.831,0.0621,0.627,140.02,248893
212,Zola Jesus,Soeur Sewer,August ,3.12,0.357,0.938,1,-3.52,1,0.0845,0.37,0.867,0.058,0.0942,75.24,235773
213,Owen Pallett,Lewis' Dream,28 February ,3.49,0.715,0.199,3,-14.764,1,0.0404,0.966,0.0214,0.0981,0.756,135.83,193480
214,Morcheeba,Enjoy the Ride,28 January ,3.43,0.529,0.54,5,-10.432,1,0.0277,0.178,0.0105,0.18,0.439,84.989,242613
215,Shackleton,Death Is Not Final,16 February ,3.24,0.747,0.632,10,-13.745,0,0.0476,0.00383,0.878,0.135,0.329,119.988,517120
216,Neon Neon,Dream Cars,8 December ,3.74,0.641,0.813,9,-4.117,1,0.0465,0.216,0.00115,0.0622,0.645,115.005,205467
217,The Kills,Tape Song,24 November ,3.29,0.975,0.534,9,-4.181,1,0.0422,0.0276,0.00453,0.029,0.743,115.998,217693
218,Trivium,Into the Mouth of Hell We March,11 August ,3.49,0.416,0.984,4,-3.308,0,0.168,8.17e-06,0.0133,0.392,0.317,141.954,352013
219,Lenka,The Show,15 November ,3.0,0.753,0.59,0,-4.144,1,0.0317,0.259,0.0,0.0836,0.593,123.028,235693
220,"Albert Hammond, Jr.",GfC,14 July ,3.39,0.606,0.817,0,-5.666,1,0.0331,0.0171,0.258,0.137,0.369,129.999,188960
221,Bruce Springsteen,Life Itself,29 December ,3.25,0.518,0.79,10,-7.925,1,0.032,0.0461,0.721,0.0825,0.789,110.492,240240
222,Stereolab,Three Women,28 April ,3.29,0.674,0.803,5,-6.241,1,0.03,0.00544,0.788,0.114,0.961,133.133,227973
223,The Kooks,Sway,13 October ,3.29,0.397,0.772,2,-5.512,0,0.0453,0.124,0.0,0.107,0.615,152.376,216880
224,La Dispute,New Storms for Old Lovers,20 October ,3.77,0.496,0.839,10,-3.491,1,0.064,0.0476,2.96e-05,0.1,0.472,89.961,299533
225,Taylor Swift,White Horse,2008,2.91,0.578,0.34,0,-8.027,1,0.0264,0.305,0.0,0.104,0.223,92.702,234427
226,Cold War Kids,Something Is Not Right With Me,September ,3.16,0.555,0.659,9,-6.262,1,0.048,0.0217,5.43e-06,0.132,0.636,120.688,142547
227,Guillemots,Get Over It,17 March ,3.1,0.463,0.993,5,-4.598,1,0.298,0.00222,6.25e-06,0.174,0.0716,140.158,259053
228,Scars on Broadway,They Say,27 May ,2.88,0.469,0.991,1,-1.275,1,0.0475,0.00162,1.43e-06,0.0826,0.46,139.765,167973
229,Congregation,Feel Like Crying,5 May ,4.08,0.436,0.666,11,-4.796,1,0.0288,0.196,0.000161,0.223,0.199,84.114,142800
230,Hatcham Social,So So Happy Making,February ,3.94,0.496,0.885,1,-6.162,1,0.0861,4.85e-05,0.00705,0.146,0.811,145.204,163653
231,Metronomy,Holiday,July ,3.28,0.516,0.814,1,-3.987,0,0.149,0.000207,0.0468,0.222,0.435,129.972,256520
232,datA,Rapture,7 July ,3.67,0.541,0.882,3,-3.929,0,0.219,0.158,0.0,0.079,0.423,142.867,218373
233,Bullet for My Valentine,Hearts Burst Into Fire,31 March ,2.86,0.24,0.968,0,-3.669,0,0.109,0.000996,0.000106,0.119,0.119,89.686,297947
234,I Like Trains,We Go Hunting,21 April ,3.49,0.209,0.725,10,-7.593,1,0.0302,0.0442,0.946,0.247,0.163,78.48,208187
235,The Intelligence,Debt & ESP,April ,3.68,0.362,0.863,2,-7.642,1,0.0387,3.67e-06,0.61,0.534,0.77,141.417,131973
236,Pendulum,The Other Side,28 July ,3.13,0.575,0.927,5,-5.885,0,0.0393,1.72e-05,0.678,0.0819,0.615,138.009,315720
237,We Are Scientists,Chick Lit,9 June ,3.39,0.285,0.932,6,-4.908,0,0.0657,6.84e-05,0.0,0.15,0.561,125.168,234160
238,Neon Neon,I Told Her on Alderaan,July ,3.89,0.611,0.836,2,-4.297,1,0.0425,0.00216,0.0067,0.357,0.711,134.337,223640
239,"Hank Williams, Jr.",McCain Palin Tradition,October ,0.89,0.732,0.67,9,-6.422,1,0.0432,0.225,0.0,0.34,0.833,124.918,238887
240,Kid Rock,All Summer Long,13 June ,1.21,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,297587
241,Karl Wolf,Africa,December ,0.97,0.62,0.655,6,-4.567,1,0.135,0.0566,0.0,0.0713,0.49,93.027,231693
242,Theory of a Deadman,Bad Girlfriend,14 May ,1.24,0.504,0.957,0,-2.657,1,0.0529,0.00298,0.0,0.187,0.676,135.013,205627
243,Nickelback,Something in Your Mouth,28 October ,1.24,0.663,0.977,0,-3.024,1,0.0575,0.00137,1.77e-05,0.173,0.746,129.975,219253
244,Miley Cyrus,Fly on the Wall,2008,1.82,0.559,0.961,7,-4.162,0,0.0544,0.165,0.0,0.152,0.697,143.974,151800
245,dARI,Wale,22 May ,1.22,0.708,0.78,1,-3.988,1,0.0525,0.00738,5.78e-05,0.117,0.702,150.145,189951
246,Enrique Iglesias,Can You Hear Me,13 June ,1.58,0.842,0.627,7,-3.688,1,0.0439,0.0111,0.0,0.0764,0.539,116.991,222547
247,Nickelback,Gotta Be Somebody,30 September ,1.96,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653
248,Vanessa Hudgens,Sneakernight,28 May ,2.17,0.803,0.901,1,-4.192,0,0.0625,0.323,0.0,0.142,0.837,104.002,179080
249,Matt Nathanson,Come On Get Higher,2008,2.04,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,215173
250,Lady Gaga,Christmas Tree,16 December ,2.25,0.959,0.376,1,-4.413,1,0.0656,0.00124,0.0,0.0903,0.359,109.046,142267
251,Papa Roach,Hollywood Whore,25 November ,2.09,0.536,0.894,0,-4.515,0,0.0374,0.000908,7.23e-05,0.12,0.322,93.033,234493
252,T.I.,Live Your Life,23 September ,2.56,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,338853
253,Girlicious,Like Me,22 April ,1.93,0.704,0.887,6,-1.887,1,0.0434,0.208,0.0,0.323,0.642,95.509,173720
254,Kardinal Offishall,Dangerous,3 November ,2.44,0.949,0.79,8,-5.957,1,0.0756,0.00437,0.0,0.0816,0.807,117.002,246053
255,Chris Cornell,Scream,9 September ,2.28,0.65,0.684,2,-7.0,1,0.027,0.0404,0.00737,0.249,0.312,119.229,374653
256,Keri Hilson,Turnin' Me On,19 December ,2.29,0.675,0.602,1,-4.688,1,0.0596,0.0034,1.28e-05,0.199,0.092,159.994,247800
257,Jonas Brothers,Lovebug,2008,2.35,0.597,0.499,4,-6.216,1,0.0581,0.126,0.0,0.214,0.521,79.071,220693
258,Maroon 5,If I Never See Your Face Again,2008,2.52,0.745,0.867,1,-2.446,1,0.0374,0.017,0.0,0.281,0.936,106.006,201000
259,Wendy Sulca,La Tetita,2008,1.22,0.457,0.661,1,-6.193,0,0.0373,0.0542,2.71e-05,0.314,0.768,69.061,250800
260,Daughtry,What About Now,2008,2.45,0.387,0.862,9,-2.219,0,0.0457,0.107,0.0,0.103,0.337,161.984,251627
261,Kevin Rudolf,Let It Rock,29 July ,2.63,0.607,0.784,7,-4.41,1,0.0397,0.000684,0.0,0.0678,0.442,113.172,231173
262,Taio Cruz,She's Like a Star,18 August ,1.98,0.51,0.601,7,-4.629,1,0.103,0.000345,0.0,0.141,0.38,133.151,218707
263,The Wombats,Is This Christmas?,15 December ,2.38,0.309,0.888,7,-4.853,1,0.133,0.00363,0.0,0.197,0.461,159.853,217467
264,Alestorm,Heavy Metal Pirates,24 April ,2.55,0.532,0.987,8,-2.816,1,0.0897,9.34e-05,0.116,0.348,0.289,100.015,262747
265,Shontelle,T-Shirt,29 June ,2.46,0.679,0.657,6,-6.222,1,0.0423,0.0219,0.0,0.295,0.363,86.984,234760
266,Kings of Leon,Use Somebody,8 December ,2.73,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760
267,Demi Lovato,La La Land,22 December ,2.7,0.467,0.919,6,-2.255,0,0.069,0.0149,0.0,0.0193,0.706,169.987,196467
268,Timbaland,Scream,24 February ,2.68,0.706,0.783,7,-4.24,1,0.0857,0.0129,0.00606,0.146,0.256,97.328,341160
269,Miley Cyrus,I Thought I Lost You,11 November ,1.77,0.631,0.799,8,-7.495,1,0.0295,0.00385,0.0,0.0977,0.629,103.014,215987
270,Il Genio,Pop Porno,21 November ,2.25,0.626,0.564,4,-6.832,0,0.0337,0.624,0.599,0.113,0.523,144.983,197213
271,Saliva,Family Reunion,28 October ,1.79,0.447,0.937,6,-4.466,1,0.0564,0.00011,0.169,0.163,0.571,179.928,220013
272,Jennifer Lopez,Brave,2008,2.34,0.823,0.594,1,-4.753,1,0.0417,0.137,0.0,0.131,0.445,111.037,261427
273,Chris Crocker,Mind in the Gutter,19 September ,1.97,0.729,0.806,6,-5.612,1,0.0993,0.0348,0.0,0.119,0.947,115.293,179419
274,Anastacia,I Can Feel You,13 October ,2.23,0.666,0.851,0,-4.94,1,0.0396,0.000575,0.0696,0.0509,0.416,127.969,471293
275,Shiloh,Operator,23 September ,2.64,0.559,0.966,5,-2.063,1,0.0581,0.00883,0.0,0.367,0.653,159.959,176667
276,MSTRKRFT,Bounce,1 April ,2.71,0.597,0.935,6,-3.175,1,0.311,0.0331,0.0,0.691,0.675,129.046,171227
277,The Game,My Life,22 July ,2.73,0.673,0.766,11,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,148.113,320893
278,Lil Wayne,Mrs. Officer,9 September ,2.85,0.92,0.553,6,-5.068,1,0.189,0.237,0.0,0.0767,0.947,112.021,286907
279,David Guetta,Everytime We Touch,29 December ,2.37,0.707,0.471,9,-7.667,1,0.0354,0.0086,0.00839,0.179,0.355,125.014,220640
280,Cee Lo Green,Kung Fu Fighting,27 May ,2.65,0.676,0.66,4,-10.916,0,0.0991,0.0148,0.0,0.326,0.256,110.052,150000
281,Wavves,Beach Demon,November ,2.86,0.329,0.989,4,3.491,1,0.0474,0.0511,0.892,0.156,0.239,92.65,211933
282,Colby O'Donis,What You Got,2008,2.54,0.775,0.641,1,-6.718,1,0.038,0.0327,0.0,0.18,0.305,119.974,243013
283,Jovanotti,A te,2008,2.13,0.458,0.523,0,-7.09,1,0.0352,0.606,6.43e-06,0.103,0.376,134.351,264240
284,Tantric,Down and Out,2008,2.36,0.562,0.862,1,-4.928,0,0.0439,0.196,0.0,0.0962,0.692,86.998,219693
285,Fall Out Boy,America's Suitehearts,8 December ,2.91,0.483,0.931,2,-3.439,1,0.044,0.00826,0.0,0.107,0.645,160.05,214133
286,Fergie,Labels or Love,3 June ,2.64,0.802,0.939,8,-6.576,1,0.0857,0.0623,0.0,0.299,0.891,131.994,231547
287,David Banner,Get Like Me,2008,2.65,0.823,0.753,1,-4.199,1,0.476,0.00323,0.0,0.228,0.656,117.281,224547
288,Alanis Morissette,In Praise of the Vulnerable Man,15 August ,2.58,0.584,0.526,4,-7.791,1,0.0321,0.0604,9.28e-06,0.106,0.271,95.985,247120
289,Kenny Chesney,Everybody Wants to Go to Heaven,12 August ,2.16,0.705,0.693,11,-7.153,1,0.155,0.374,1.21e-05,0.65,0.555,137.741,252987
290,Shawty Lo,Dey Know,2008,2.77,0.428,0.714,8,-5.574,1,0.399,0.0895,0.0,0.766,0.678,110.017,198093
291,Jonas Brothers,Play My Music,2008,2.14,0.471,0.875,2,-3.499,1,0.087,0.000652,0.0,0.239,0.759,177.98,197507
292,Annie Lennox,Sing,17 March ,2.75,0.663,0.621,0,-7.905,1,0.0333,0.0594,0.0,0.0696,0.775,111.95,260040
293,Common,Announcement,29 July ,2.54,0.877,0.701,8,-3.821,0,0.243,0.183,0.0,0.122,0.855,94.004,225467
294,CocoRosie,"God Has a Voice, She Speaks Through Me",13 May ,2.95,0.743,0.802,4,-7.691,0,0.0423,0.303,5.74e-05,0.484,0.581,120.008,240200
295,Ashley Tisdale,Suddenly,2008,2.47,0.458,0.246,0,-8.475,1,0.0304,0.869,0.0,0.137,0.169,83.815,219787
296,Kane,Shot of a Gun,11 April ,1.89,0.582,0.738,3,-3.587,1,0.0323,0.112,4.86e-06,0.111,0.266,92.979,188467
297,The Veronicas,This Love,13 April ,2.73,0.636,0.747,8,-4.125,1,0.0881,0.0243,0.0,0.256,0.616,155.979,178800
298,Feeder,We Are the People,9 June ,2.54,0.363,0.813,7,-3.877,1,0.054,2.09e-05,0.582,0.069,0.115,124.211,281667
299,DragonForce,Heroes of Our Time,15 July ,2.97,0.138,0.987,2,-3.368,1,0.153,0.000101,0.00038,0.372,0.298,199.983,433920
300,MadCon,Beggin',11 August ,3.09,0.731,0.718,4,-7.51,0,0.0672,0.0226,0.0,0.0518,0.428,129.053,216520
301,Zomby,Liquid Dancehall,June ,3.07,0.71,0.642,1,-7.199,0,0.0862,0.00157,0.723,0.158,0.0391,71.948,247794
302,Ikonika,Please,4 February ,3.05,0.591,0.803,0,-7.893,1,0.0382,0.000392,0.776,0.354,0.304,139.995,278080
303,The Living End,White Noise,5 July ,2.55,0.262,0.965,0,-4.524,1,0.0908,0.000493,0.000127,0.168,0.419,140.961,224307
304,Craig David,Insomnia,17 November ,2.51,0.628,0.884,1,-4.127,1,0.0437,0.00595,1.12e-06,0.201,0.595,125.375,207307
305,Razorlight,Wire to Wire,27 October ,2.97,0.579,0.331,9,-7.532,0,0.0288,0.585,0.0,0.172,0.139,117.33,178280
306,Wiley,Wearing My Rolex,5 May ,3.14,0.876,0.716,1,-6.884,1,0.135,0.0468,0.000482,0.0667,0.755,131.942,170480
307,The Rolling Stones,You Can't Always Get What You Want,19 February ,2.55,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,448720
308,Avantasia,Carry Me Over,17 January ,2.75,0.409,0.757,3,-5.297,1,0.0297,0.00424,1.71e-05,0.134,0.323,179.899,232213
309,Kings of Leon,Crawl,19 September ,3.18,0.334,0.875,4,-3.798,0,0.0751,0.000153,0.000494,0.413,0.322,169.426,246413
310,R.I.O.,Shine On,August ,2.71,0.707,0.817,5,-5.862,0,0.0905,0.000639,0.0,0.683,0.668,124.06,211704
311,Backstreet Boys,Helpless When She Smiles,15 January ,2.41,0.393,0.849,11,-4.114,1,0.0459,0.00421,0.0,0.162,0.222,74.028,245587
312,YACHT,Summer Song,30 September ,2.54,0.654,0.709,0,-6.539,1,0.478,0.598,0.0,0.0922,0.182,140.147,295493
313,James Blunt,I Really Want You,2008,2.59,0.778,0.452,0,-11.921,1,0.0362,0.533,0.000324,0.0733,0.651,121.028,209933
314,Zomby,Spliff Dub,April ,3.12,0.809,0.626,2,-6.401,1,0.231,0.0159,0.829,0.566,0.606,142.031,212453
315,The Pack,In My Car,9 February ,2.75,0.894,0.609,1,-8.767,1,0.0765,0.0193,0.0,0.0371,0.324,115.041,212040
316,Bruce Springsteen,My Lucky Day,28 November ,3.06,0.398,0.94,2,-6.06,1,0.0586,7.8e-05,2.82e-06,0.352,0.616,140.608,240667
317,Coma,Zero osiem wojna,2008,2.39,0.181,0.885,8,-6.215,1,0.0951,0.000564,3.2e-06,0.974,0.302,135.576,275867
318,Lisa Miskovsky,Still Alive,11 November ,3.09,0.47,0.577,3,-6.886,0,0.0304,0.077,2.55e-06,0.206,0.215,106.955,274333
319,Lil Wayne,A Milli,23 April ,3.27,0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,221840
320,Fall Out Boy,"What a Catch, Donnie",14 October ,3.07,0.481,0.69,5,-4.177,1,0.0363,0.0516,1.89e-06,0.173,0.459,128.003,290800
321,One Night Only,Just for Tonight,21 January ,2.89,0.412,0.895,9,-5.032,0,0.0469,1.45e-05,0.000495,0.078,0.393,142.048,254493
322,The Flaming Lips,Silent Night,9 December ,2.97,0.321,0.188,0,-14.276,1,0.0338,0.987,0.84,0.297,0.115,116.637,197453
323,Miodio,Complice,2008,2.59,0.492,0.558,10,-5.866,0,0.0272,0.0191,2.57e-06,0.0834,0.215,72.289,234707
324,The Submarines,"You, Me and the Bourgeoisie",21 October ,2.85,0.727,0.727,1,-4.681,0,0.0339,0.055,0.00331,0.0855,0.647,127.056,204413
325,Guillemots,Kriss Kross,22 September ,2.97,0.364,0.82,6,-2.946,1,0.0595,0.00195,0.0,0.121,0.415,144.329,264667
326,Kamui,Electro Slut,9 February ,3.0,0.759,0.753,9,-5.858,0,0.199,0.000778,0.852,0.113,0.166,139.974,379133
327,The Black Keys,Same Old Thing,21 November ,3.05,0.306,0.727,2,-8.613,1,0.0769,0.0275,0.0278,0.134,0.306,165.904,189293
328,Jonas Brothers,Tonight,29 July ,2.91,0.465,0.954,4,-4.536,1,0.0833,0.000532,2.79e-05,0.313,0.756,155.899,209707
329,Dizzee Rascal,Dance Wiv Me,7 July ,3.33,0.878,0.746,11,-4.281,1,0.0451,0.0476,0.0,0.154,0.792,111.996,204093
330,Matias Aguayo,Minimal,14 July ,2.99,0.768,0.672,1,-10.453,1,0.0778,0.01,0.0732,0.143,0.768,118.999,367790
331,Death Cab for Cutie,I Will Possess Your Heart,18 March ,3.35,0.605,0.619,9,-8.971,0,0.0261,0.423,0.313,0.0732,0.578,133.074,505773
332,Robin Thicke,Magic,2008,3.0,0.737,0.624,7,-6.487,1,0.0398,0.251,0.00295,0.101,0.651,107.96,233227
333,Chenoa,Absurda cenicienta,2008,1.56,0.591,0.89,7,-4.315,1,0.0478,0.0367,0.0,0.616,0.582,91.984,174187
334,Joe Jonas,Gotta Find You,2008,2.11,0.326,0.743,11,-5.139,1,0.0352,0.0491,0.0,0.0874,0.459,80.475,241867
335,Mala,Miracles,December ,3.24,0.734,0.521,11,-8.686,0,0.0749,0.0103,0.853,0.183,0.381,140.001,344080
336,Saving Abel,18 Days,October ,2.59,0.462,0.79,0,-4.497,1,0.035,0.0115,0.0,0.323,0.422,129.976,231453
337,Alicia Keys,Superwoman,September ,3.15,0.408,0.494,0,-8.291,1,0.0476,0.267,0.00285,0.11,0.136,161.698,274107
338,Meat Beat Manifesto,Lonely Soldier,23 March ,3.0,0.621,0.84,8,-6.247,1,0.0619,0.00829,0.000463,0.256,0.53,140.003,328773
339,Sara Bareilles,Bottle It Up,29 April ,3.12,0.647,0.718,0,-4.161,1,0.0298,0.202,0.0,0.157,0.706,132.93,180627
340,Skream,Midnight Request Line Remixes,1 September ,2.6,0.933,0.329,8,-9.656,1,0.0735,0.000619,0.0331,0.0933,0.731,128.895,262853
341,Jay Rock,All My Life,16 October ,2.96,0.742,0.68,6,-4.272,0,0.117,0.345,0.0,0.181,0.545,103.45,226800
342,The Black Keys,Oceans and Streams,2008,3.14,0.46,0.878,11,-5.564,1,0.0464,0.0817,5.58e-05,0.122,0.533,96.493,205600
343,edIT,The Game Is Not Over,1 July ,2.91,0.69,0.715,5,-5.162,0,0.393,0.0155,1.41e-05,0.559,0.66,180.092,338680
344,Cyndi Lauper,Same Ol' Story,6 May ,2.93,0.687,0.663,5,-6.184,0,0.0322,0.023,1.03e-06,0.197,0.732,129.019,354640
345,Extreme Noise Terror,Religion Is Fear,2008,3.11,0.366,0.877,1,-5.245,1,0.131,0.0177,0.000467,0.383,0.351,122.952,104773
346,Morena,Vodka,2008,2.36,0.504,0.998,5,-3.116,1,0.149,0.00287,1.64e-06,0.314,0.662,155.079,180000
347,Franz Ferdinand,Lucid Dreams,12 August ,3.43,0.654,0.778,11,-7.509,1,0.0421,0.000321,0.644,0.341,0.486,108.354,475133
348,Taio Cruz,Come On Girl,2008,2.55,0.762,0.845,9,-3.919,0,0.0522,0.0166,2.33e-05,0.213,0.602,123.976,213320
349,Atmosphere,You,10 September ,3.2,0.841,0.707,5,-5.502,1,0.0715,0.314,6.25e-06,0.0635,0.686,113.043,194453
350,John Legend,Green Light,June ,3.39,0.622,0.882,9,-5.59,0,0.119,0.0912,0.0,0.216,0.762,77.506,284187
351,R.E.M.,Man-Sized Wreath,25 August ,3.43,0.401,0.866,7,-2.762,1,0.0338,0.000559,1.01e-06,0.414,0.578,112.057,153307
352,Hadise,My Body,1 February ,1.72,0.887,0.637,7,-2.517,1,0.109,0.0291,0.000489,0.147,0.821,115.005,186967
353,Stephen Malkmus,Gardenia,2008,3.05,0.534,0.76,4,-4.715,1,0.0401,0.22,2.59e-06,0.105,0.711,136.993,173827
354,The Breeders,We're Gonna Rise,17 March ,3.26,0.506,0.199,1,-17.575,1,0.0302,0.885,0.046,0.115,0.137,112.178,233227
355,Vasco Rossi,Gioca con me,11 July ,1.22,0.338,0.955,2,-4.436,1,0.0614,0.00254,0.0,0.722,0.595,138.775,263520
356,Fake Blood,Mars,June ,3.24,0.849,0.838,11,-4.646,0,0.165,0.00143,0.798,0.0865,0.88,126.042,261010
357,Jamie Foxx,Just Like Me,11 November ,2.34,0.755,0.713,11,-4.753,0,0.15,0.151,0.0,0.269,0.741,151.047,206093
358,Keyshia Cole,Heaven Sent,2008,2.95,0.642,0.742,2,-3.614,0,0.0429,0.0832,0.0,0.0887,0.407,78.858,232880
359,Silkie,Hooby,February ,3.08,0.734,0.953,6,-7.041,0,0.0447,0.000138,0.653,0.599,0.663,140.026,307440
360,Santigold,Say Aha,24 November ,3.37,0.477,0.957,7,-2.644,0,0.153,0.00142,0.156,0.253,0.633,183.871,215160
361,Mayday Parade,Jamie All Over,21 July ,3.15,0.426,0.868,1,-3.702,1,0.047,6.54e-05,0.0,0.0723,0.402,149.042,216000
362,The Black Keys,Strange Times,19 February ,3.47,0.453,0.819,8,-6.374,0,0.0329,0.0212,0.000822,0.144,0.699,160.585,190320
363,Moby,I Love to Move in Here,30 June ,3.24,0.734,0.681,5,-8.3,0,0.0643,0.237,0.0999,0.139,0.767,106.393,284547
