,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
193,Aqua,We Belong to the Sea,13 November ,2.91,0.38,0.579,1,-7.963,1,0.036,0.0238,0.0,0.474,0.117,169.891,257307
194,Artful Dodger,Woman Trouble,2000,2.93,0.658,0.886,10,-5.586,1,0.11,0.00279,0.00242,0.0937,0.798,129.968,330000
195,Sexy Sadie,Someone Like You,2000,3.94,0.653,0.56,1,-8.156,0,0.0371,0.00244,0.00133,0.0868,0.398,106.055,239987
196,Lil' Kim,How Many Licks,1 July ,2.73,0.584,0.682,10,-9.597,0,0.333,0.0404,0.0,0.352,0.722,105.17,233053
197,Subsonica,Tutti i miei sbagli,2000,3.23,0.537,0.838,11,-5.924,1,0.0343,0.000356,5.92e-05,0.0718,0.353,128.012,243320
198,The The,The Whisperers,2000,3.98,0.47,0.298,7,-14.179,0,0.0311,0.834,0.917,0.131,0.0637,141.925,395120
199,CMX,Jatkuu niinkuin sade,6 October ,3.36,0.496,0.825,2,-6.564,1,0.0483,0.00201,0.0135,0.123,0.365,127.408,275280
200,Geri Halliwell,Bag It Up,13 March ,2.77,0.615,0.943,0,-4.233,1,0.0656,0.227,0.0,0.432,0.849,116.851,225107
201,Rob Zombie,Scum of the Earth,2000,3.03,0.523,0.968,1,-4.053,1,0.07,9.18e-06,0.0089,0.0657,0.397,140.01,175267
202,Mandy Moore,Candy,2000,2.66,0.813,0.836,7,-4.23,1,0.0881,0.178,6.63e-05,0.154,0.677,100.491,234133
203,CJ Stone,Infinity,2000,3.55,0.706,0.922,6,-6.218,0,0.0561,0.00402,0.88,0.03,0.415,137.998,398780
204,Swayzak,Ping Pong,2000,3.83,0.816,0.723,5,-6.691,1,0.0483,0.0499,0.837,0.0775,0.467,127.995,440787
205,The Workhouse,Peacon,October ,3.71,0.246,0.526,2,-10.345,1,0.0323,0.303,0.926,0.168,0.142,138.998,463480
206,Emmylou Harris,One Big Love,2000,3.22,0.551,0.58,3,-7.551,1,0.0264,0.165,0.000321,0.212,0.714,77.933,271907
207,Vanessa Paradis,Commando,November ,3.32,0.501,0.914,0,-7.398,1,0.113,0.132,0.00992,0.971,0.435,104.91,277960
208,System of a Down,Shame,2000,2.87,0.467,0.849,5,-4.646,1,0.171,0.00312,0.045,0.119,0.764,120.229,160667
209,Dixie Chicks,Cold Day in July,25 April ,3.41,0.574,0.368,7,-10.644,1,0.0271,0.0163,2.12e-05,0.0746,0.296,129.457,312693
210,Electrelane,Gabriel,December ,3.59,0.0996,0.54,11,-10.114,0,0.0354,0.0048,0.926,0.259,0.0898,168.414,265333
211,Elf Power,Jane,October ,3.52,0.489,0.705,11,-7.478,1,0.0284,0.00246,0.0177,0.1,0.692,128.568,264867
212,504 Boyz,Wobble Wobble,2000,3.37,0.853,0.709,7,-5.607,1,0.283,0.00276,0.0,0.353,0.315,170.044,215507
213,Whitney Houston,"Same Script, Different Cast",18 July ,3.09,0.671,0.59,1,-6.062,0,0.0346,0.528,0.0,0.119,0.241,117.979,295893
214,Staind,Home,6 February ,3.46,0.486,0.784,6,-4.617,1,0.0359,0.000645,0.255,0.211,0.302,123.29,244933
215,Clan of Xymox,Liberty,31 October ,3.53,0.389,0.828,11,-7.603,0,0.04,0.234,0.363,0.958,0.521,159.996,358200
216,Musiq Soulchild,Love,2000,3.14,0.569,0.385,1,-9.919,0,0.0499,0.342,0.0,0.0876,0.339,99.739,304667
217,Christine Anu,Sunshine on a Rainy Day,May ,3.51,0.647,0.708,7,-8.312,1,0.0276,0.147,2.18e-05,0.979,0.374,100.006,242160
218,Everclear,Wonderful,24 July ,2.68,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,280813
219,Kirsty MacColl,England 2 Colombia 0,July ,3.53,0.732,0.84,9,-6.793,1,0.0731,0.316,3.4e-06,0.512,0.47,119.937,225867
220,Hanson,This Time Around,4 April ,2.66,0.308,0.895,1,-4.131,1,0.103,0.0795,0.0,0.135,0.328,164.277,257973
221,Busta Rhymes,Get Out,2000,2.9,0.701,0.691,6,-6.635,0,0.376,0.00288,4.21e-05,0.0759,0.825,90.771,183227
222,Soulfly,Son Song,2000,3.02,0.512,0.917,4,-5.375,1,0.161,0.0107,0.0079,0.13,0.23,179.911,258093
223,Roger Hodgson,Open the Door,2000,3.52,0.459,0.588,0,-8.685,1,0.0422,0.0351,0.00155,0.176,0.08,134.98,535440
224,Screwball,Somebody's Gotta Do It,23 September ,3.9,0.796,0.839,1,-4.775,1,0.268,0.01,0.0,0.0919,0.649,96.07,231863
225,*NSYNC,It's Gonna Be Me,2000,2.41,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427
226,Neuroticfish,Velocity,2000,3.67,0.588,0.964,0,-5.72,1,0.0434,0.000102,0.825,0.0804,0.634,140.001,300320
227,Aqua,Around the World,17 April ,2.61,0.698,0.973,6,-4.29,1,0.0304,0.00254,0.000201,0.482,0.968,129.957,208733
228,Phil Collins,Two Worlds,18 September ,2.74,0.658,0.699,5,-10.219,0,0.0794,0.211,0.0105,0.236,0.394,110.048,198467
229,DJ Vadim,Your Revolution,October ,3.86,0.914,0.364,10,-6.833,0,0.316,0.101,0.0178,0.526,0.302,90.004,293160
230,Boyzvoice,We Are The Playmomen,2000,2.93,0.69,0.931,7,-6.403,1,0.183,0.149,0.0,0.0967,0.706,142.019,151787
231,The Flaming Lips,White Christmas,2000,3.1,0.126,0.503,3,-3.928,1,0.0342,0.953,0.82,0.132,0.0979,78.189,208333
232,Newsong,The Christmas Shoes,2000,0.74,0.438,0.386,4,-10.024,1,0.034,0.689,0.0,0.113,0.281,131.926,291200
233,Aaron Carter,I Want Candy,4 September ,1.22,0.787,0.904,8,-4.483,1,0.0674,0.00836,0.00104,0.0803,0.954,110.029,193200
234,Five,We Will Rock You,2000,1.21,0.552,0.857,4,-6.108,0,0.201,0.0179,0.0,0.211,0.414,179.909,188592
235,Baha Men,Who Let the Dogs Out,2000,1.59,0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,198400
236,Kid Rock,American Bad Ass,June ,1.54,0.531,0.879,2,-5.815,1,0.123,0.000243,0.0,0.0851,0.611,89.41,276013
237,Enrique Iglesias,Sad Eyes,2000,1.75,0.603,0.9,3,-4.848,1,0.0305,0.132,9.62e-05,0.356,0.618,114.744,248760
238,Faith Hill,Where Are You Christmas?,2000,1.66,0.266,0.333,10,-9.876,1,0.031,0.59,0.0,0.121,0.0796,109.479,247040
239,Disturbed,Stupify,12 April ,2.31,0.597,0.939,1,-3.001,1,0.0446,0.00108,9.77e-05,0.201,0.422,98.0,274000
240,Jessica Simpson,I Think I'm in Love With You,18 May ,2.27,0.715,0.815,9,-5.867,1,0.0576,0.0689,0.0,0.233,0.804,106.001,197693
241,Enrique Iglesias,Be With You,2000,2.25,0.69,0.871,1,-5.484,0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,220160
242,Bardot,Poison,2000,1.89,0.809,0.777,11,-4.478,0,0.0577,0.102,0.0,0.0675,0.867,101.036,200253
243,Crazy Town,Darkside,2000,2.06,0.733,0.817,8,-3.541,0,0.0506,0.00742,0.0,0.0766,0.604,110.988,232840
244,Britney Spears,Lucky,8 August ,2.62,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,206227
245,Busta Rhymes,Grinch 2000,2000,2.18,0.453,0.87,5,-5.349,1,0.395,0.46,0.0,0.244,0.581,200.715,214493
246,Ronan Keating,The Way You Make Me Feel,2000,1.95,0.501,0.61,2,-9.858,1,0.0306,0.141,0.0133,0.0724,0.481,142.017,232360
247,Will Smith,Freakin' It,March ,2.24,0.873,0.833,1,-5.511,1,0.189,0.198,0.0,0.237,0.927,112.001,239293
248,Creed,Are You Ready?,4 November ,2.48,0.433,0.881,7,-5.635,1,0.0417,2.51e-05,0.00377,0.0921,0.382,144.851,285133
249,Spice Girls,Tell Me Why,2000,2.11,0.829,0.764,5,-3.776,0,0.0431,0.0287,3.29e-06,0.0512,0.919,104.0,254667
250,Dope,You Spin Me Round,18 July ,2.47,0.602,0.876,11,-5.212,1,0.0442,0.000122,7.16e-06,0.108,0.713,128.563,163667
251,Detroit Grand Pubahs,Sandwiches,1 June ,2.61,0.794,0.482,2,-6.699,1,0.0532,0.000207,0.518,0.143,0.687,134.001,182533
252,Samantha Mumba,Gotta Tell You,19 June ,2.75,0.741,0.753,0,-4.528,0,0.0277,0.215,1.11e-06,0.189,0.771,109.998,201067
253,The Corrs,Breathless,10 July ,2.82,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507
254,Next,Wifey,2000,2.65,0.831,0.713,7,-6.967,0,0.104,0.0678,0.0,0.0659,0.683,99.584,243467
255,Avant,Separated,2000,2.43,0.798,0.48,0,-5.564,1,0.0276,0.247,0.0,0.237,0.643,108.241,255600
256,Lionel Richie,Angel,2 October ,2.48,0.725,0.822,9,-10.059,1,0.0402,0.0111,0.0,0.0938,0.581,127.969,223040
257,The Lawyer,I Wanna Mmm,2000,2.24,0.688,0.988,1,-3.355,0,0.528,0.0373,0.00104,0.57,0.672,134.69,214970
258,Aaliyah,I Don't Wanna,2000,2.75,0.702,0.573,9,-5.69,0,0.0344,0.526,0.0,0.23,0.693,129.999,255093
259,Jo Dee Messina,That's the Way,6 June ,2.21,0.488,0.923,2,-3.697,1,0.103,0.129,0.0,0.158,0.818,183.891,202253
260,Modern Talking,China in Her Eyes,31 January ,2.53,0.593,0.971,6,-5.017,0,0.0631,0.00756,0.00882,0.212,0.894,129.978,225440
261,Kittie,Charlotte,2000,2.66,0.477,0.929,5,-5.623,1,0.0581,0.000568,0.672,0.0897,0.364,153.98,239067
262,Madonna,Music,August ,3.09,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973
263,Vanessa Amorosi,Shine,15 May ,2.68,0.488,0.721,4,-6.62,1,0.036,0.63,2.87e-05,0.333,0.715,181.844,234733
264,Da Boy Tommy,Candyman,2 March ,2.51,0.787,0.712,5,-13.05,1,0.189,0.00998,0.119,0.168,0.156,150.011,251053
265,3 Doors Down,So I Need You,8 February ,2.65,0.462,0.911,7,-5.278,1,0.04,0.00256,0.0523,0.0879,0.684,144.929,227973
266,Darude,Feel the Beat,25 November ,2.96,0.584,0.893,8,-7.908,1,0.0645,0.00631,0.824,0.276,0.482,137.808,259600
267,Robbie Williams,Kids,9 October ,3.08,0.534,0.872,2,-4.92,1,0.272,0.00761,0.0,0.531,0.425,184.62,260027
268,Black Legend,You See the Trouble With Me,12 June ,2.94,0.59,0.952,6,-7.867,1,0.0347,0.0182,0.575,0.655,0.559,124.975,294377
269,Bad Religion,I Love My Computer,2000,2.78,0.625,0.801,4,-6.14,0,0.044,0.00885,2.57e-05,0.0863,0.752,122.936,187667
270,La Oreja de Van Gogh,La playa,December ,2.9,0.589,0.552,9,-5.707,1,0.0268,0.175,0.0,0.106,0.311,88.535,247693
271,HIM,Right Here in My Arms,2000,3.09,0.459,0.901,7,-4.568,1,0.0468,6.46e-05,4.64e-05,0.124,0.321,155.904,243736
272,AC/DC,Satellite Blues,28 February ,2.81,0.542,0.696,2,-3.988,1,0.0636,0.0329,0.00315,0.0593,0.786,118.915,226333
273,Jeanette,Go Back,25 September ,1.97,0.675,0.891,3,-5.403,0,0.0472,0.155,0.0,0.778,0.87,110.989,215227
274,David Bowie,Survive,24 January ,3.2,0.507,0.655,7,-6.31,1,0.0254,0.0516,0.0105,0.135,0.373,82.033,251427
275,Gigi D'Agostino,Another Way,2000,2.82,0.928,0.806,7,-7.621,0,0.0346,0.103,0.205,0.0799,0.887,130.012,363507
276,Samantha Mumba,Body II Body,2 October ,2.87,0.706,0.877,9,-4.105,1,0.0407,0.000788,0.0876,0.0304,0.845,135.597,393493
277,Bubbles,My Boyfriend,9 April ,2.41,0.895,0.929,9,-3.099,1,0.054,0.055,0.0148,0.33,0.957,106.024,181840
278,Nine Days,If I Am,2000,2.52,0.223,0.902,11,-5.955,1,0.0579,0.00587,1.63e-06,0.34,0.539,98.038,258113
279,Vitamin C,The Itch,2000,2.85,0.694,0.947,11,-3.91,0,0.0546,0.00621,0.0395,0.133,0.518,105.019,208733
280,Eminem,The Way I Am,October ,3.3,0.785,0.871,4,-2.692,0,0.265,0.144,0.0,0.309,0.315,87.248,290427
281,2Pac,Baby Don't Cry,2000,3.03,0.88,0.757,8,-3.825,1,0.24,0.189,0.0,0.0932,0.863,94.009,262200
282,Kelis,Game Show,2000,2.57,0.851,0.486,2,-7.643,0,0.128,0.0826,0.0376,0.0477,0.588,91.024,304933
283,No Doubt,Ex-Girlfriend,1 January ,3.27,0.546,0.907,4,-4.117,0,0.09,0.0135,0.00232,0.169,0.654,173.178,212400
284,Shola Ama,Imagine,2000,3.16,0.593,0.685,6,-8.106,1,0.0629,0.186,0.000172,0.0713,0.892,179.988,259933
285,Wu-Tang Clan,Protect Ya Neck,17 October ,3.29,0.817,0.552,8,-10.8,0,0.386,0.032,7.17e-06,0.826,0.808,102.011,291067
286,112,It's Over Now,2000,2.88,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,264933
287,Macy Gray,Still,2000,3.21,0.609,0.631,11,-6.957,1,0.0545,0.0622,4.01e-05,0.0671,0.476,143.938,255093
288,Chumbawamba,She's Got All the Friends That Money Can Buy,23 May ,3.14,0.532,0.716,9,-7.236,1,0.0789,0.0714,3.28e-06,0.458,0.247,121.908,191800
289,Methods of Mayhem,New Skin,8 August ,2.28,0.593,0.85,0,-3.841,0,0.0546,0.000778,0.0304,0.0946,0.32,89.015,273533
290,Alex Britti,Una su 1.000.000,2000,1.35,0.704,0.517,5,-8.769,0,0.0293,0.316,0.0,0.0997,0.402,106.965,176373
291,Porcupine Tree,4 Chords That Made a Million,April ,3.39,0.566,0.798,7,-8.116,1,0.036,0.0107,0.0,0.0924,0.548,125.03,216987
292,Trina,Pull Over,2000,3.07,0.955,0.768,1,-5.54,0,0.181,0.0134,0.0,0.308,0.741,125.04,194293
293,Foo Fighters,Stacked Actors,17 January ,3.4,0.502,0.934,7,-5.145,1,0.05,0.00203,0.00102,0.234,0.67,134.898,256440
294,Gloria Estefan,No me dejes de querer,30 May ,2.34,0.703,0.889,10,-5.605,0,0.0974,0.313,0.0,0.534,0.874,83.287,208427
295,Jack Johnson,Flake,2000,3.26,0.758,0.654,5,-10.98,1,0.04,0.662,0.0197,0.199,0.962,97.657,281749
296,The 69 Eyes,Gothic Girl,2000,3.01,0.558,0.755,10,-5.149,1,0.0436,0.000106,0.714,0.156,0.366,127.047,262573
297,The White Stripes,"Lord, Send Me an Angel",October ,3.31,0.334,0.594,8,-13.06,1,0.15,0.443,0.0,0.135,0.769,190.546,158960
298,Suicide Commando,Hellraiser,17 October ,3.24,0.524,0.894,2,-9.573,1,0.0328,0.000364,0.846,0.15,0.212,140.003,403573
299,Estopa,Tu calorro,2000,2.84,0.713,0.768,0,-9.115,1,0.0662,0.229,0.0,0.447,0.962,88.012,190627
300,The Cranberries,You & Me,April ,3.45,0.496,0.749,0,-7.042,0,0.0278,0.248,0.0,0.218,0.663,96.15,215533
301,Sunship,Cheque One-Two,20 March ,3.24,0.795,0.823,2,-4.745,1,0.0585,0.00447,0.789,0.066,0.586,132.899,303000
302,Together,Together,August ,3.42,0.316,0.579,10,-8.548,1,0.0976,0.232,0.0,0.972,0.322,143.873,541160
303,Billie Piper,Walk of Life,11 December ,2.55,0.557,0.93,2,-3.197,1,0.0761,0.528,2.69e-06,0.217,0.665,92.063,229493
304,Billy Gilman,One Voice,2000,2.81,0.442,0.447,0,-8.838,1,0.0252,0.101,0.0,0.0962,0.16,149.652,249840
305,Laurent Garnier,The Man With the Red Face,February ,3.52,0.696,0.688,3,-12.308,1,0.041,0.0131,0.919,0.126,0.493,131.997,550360
306,MxPx,Responsibility,6 September ,2.8,0.346,0.897,4,-3.478,1,0.0646,0.00662,0.0,0.11,0.92,160.756,159893
307,Tindersticks,What Is a Man,December ,3.43,0.539,0.643,11,-6.943,1,0.0334,0.168,0.00034,0.0683,0.78,125.654,156227
308,Usurp Synapse,The Main Ingredient,2000,2.75,0.205,0.808,7,-8.232,1,0.0923,7.39e-05,0.844,0.153,0.155,102.218,348000
309,Superfunk,Lucky Star,2000,3.3,0.776,0.682,6,-7.426,1,0.0738,0.0516,0.000237,0.234,0.901,125.857,295693
310,Badly Drawn Boy,Another Pearl,5 June ,3.44,0.612,0.826,8,-5.251,1,0.0266,0.208,0.0,0.253,0.495,103.5,267027
311,Spooks,Things I've Seen,21 March ,3.28,0.731,0.737,1,-6.861,0,0.194,0.133,0.0,0.0732,0.616,98.004,273973
312,Malaria!,Kaltes klares Wasser,1 February ,2.75,0.762,0.892,11,-8.221,0,0.503,0.118,2.96e-05,0.328,0.189,136.298,231627
313,LL Cool J,Imagine That,27 June ,2.75,0.913,0.831,11,-4.443,1,0.234,0.365,6.38e-05,0.297,0.894,97.998,296307
314,The Union Underground,Killing the Fly,2000,2.54,0.554,0.926,6,-5.17,1,0.0621,0.0115,0.0801,0.247,0.594,115.064,223440
315,Iron Maiden,The Wicker Man,8 May ,3.59,0.424,0.98,4,-4.33,0,0.154,0.000855,5.72e-06,0.129,0.296,101.502,275253
316,No Doubt,Simple Kind of Life,29 May ,3.59,0.576,0.849,0,-5.199,1,0.0355,0.0678,0.0,0.278,0.482,120.0,256933
317,Pearl Jam,Light Years,18 July ,3.54,0.388,0.726,7,-6.911,1,0.0341,0.0447,0.113,0.213,0.746,205.07,306840
318,The Chemical Brothers,Music:Response,6 March ,3.57,0.671,0.887,11,-6.844,0,0.0395,0.00202,0.874,0.084,0.817,127.995,501973
319,The Hives,Hate to Say I Told You So,4 December ,3.61,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,199760
320,Clinic,The Second Line,9 October ,3.51,0.842,0.519,7,-8.408,1,0.0335,0.107,0.214,0.128,0.149,104.437,150347
321,Phil Vassar,Just Another Day in Paradise,2000,2.8,0.596,0.706,2,-5.562,1,0.0262,0.351,0.0,0.36,0.704,146.088,233880
322,Precious,Its Gonna Be My Way,26 June ,1.83,0.872,0.915,11,-6.367,0,0.141,0.00107,0.935,0.194,0.62,123.995,185800
323,Nightwish,Deep Silent Complete,3 October ,3.44,0.468,0.888,9,-6.848,0,0.0503,0.00487,0.000896,0.0965,0.548,91.548,237467
324,Da Boy Tommy,Halloween,24 January ,2.47,0.695,0.783,7,-5.283,1,0.0551,0.0015,0.583,0.0979,0.389,75.497,213794
325,Toploader,Achilles Heel,1 May ,3.27,0.336,0.721,5,-6.329,0,0.046,0.0112,0.00766,0.105,0.188,176.122,257973
326,JJ72,Snow,21 February ,3.44,0.385,0.517,0,-6.405,1,0.0299,0.0377,0.000221,0.127,0.306,80.819,198577
327,Shawn Mullins,Everywhere I Go,2000,3.02,0.54,0.874,5,-4.383,1,0.0357,0.0216,0.0,0.141,0.742,104.767,232133
328,Project Pat,Chickenhead,2000,3.52,0.862,0.746,7,-5.729,1,0.259,0.0105,0.0,0.142,0.882,156.12,255360
329,Bouga,Belsunce Breakdown,2000,3.1,0.89,0.724,4,-5.097,0,0.0428,0.13,0.0278,0.0548,0.513,109.94,239987
330,DJ Jean,Love come home,2000,2.5,0.73,0.893,9,-6.985,1,0.0402,0.0102,0.683,0.139,0.973,127.989,226573
331,Lil Zane,Callin' Me,2000,2.65,0.782,0.675,8,-5.096,0,0.0706,0.00814,0.0,0.0978,0.663,106.956,257307
332,Benjamin Diamond,In Your Arms,September ,2.96,0.775,0.701,9,-7.511,0,0.0333,0.000104,3.7e-05,0.379,0.821,125.769,261333
333,The Delgados,American Trilogy,2000,3.53,0.349,0.489,0,-8.508,1,0.0301,0.222,0.00312,0.183,0.114,152.541,286907
334,Asian Dub Foundation,Real Great Britain,April ,3.23,0.443,0.987,9,-2.746,1,0.0969,0.000317,1.22e-06,0.6,0.587,163.161,193840
335,Santana,Primavera,2000,2.35,0.665,0.76,2,-5.433,0,0.0263,0.318,0.00231,0.146,0.918,129.926,376320
336,Yannick Noah,Simon Papa Tara,2000,2.22,0.731,0.683,7,-9.346,0,0.0308,0.422,0.00554,0.155,0.67,102.04,226307
337,Die Toten Hosen,Warum werde ich nicht satt?,2000,2.76,0.435,0.67,11,-4.948,0,0.0646,0.00121,2.23e-05,0.192,0.683,113.921,209827
338,Doe Maar,Watje,2000,2.92,0.848,0.676,2,-6.935,1,0.0367,0.00837,0.00251,0.134,0.859,99.032,174027
339,Sting,My Funny Friend and Me,2000,3.18,0.414,0.367,2,-14.343,1,0.0378,0.572,2.88e-05,0.106,0.29,80.382,278427
340,Dover,Far,11 July ,2.82,0.315,0.202,2,-14.352,1,0.035,0.544,4.46e-06,0.14,0.395,97.653,323227
341,Doe Maar,Als niet als,2000,2.15,0.817,0.633,11,-9.414,0,0.147,0.0147,9.14e-06,0.0719,0.592,151.548,272867
342,Rednex,The Way I Mate,3 April ,2.64,0.595,0.944,4,-3.632,1,0.0864,0.00237,0.0,0.242,0.558,127.066,223973
