track,artist,date,rating 
,,,
b'Crazy on You / Dreamboat Annie',b'Heart',February 1976 ,3.77
b'Zig Zag Wanderer / Abba Zaba',b'Captain Beefheart and His Magic Band',August 1968 ,3.82
b'Ever Again',b'Robyn',17 June 2019 ,3.82
b'Wildwood Flower / Forsaken Love',b'Carter Family',January 1929 ,3.77
b'Vogue',b'Madonna',April 1990 ,3.70
b'Off the Wall / Working Day and Night',b'Michael Jackson',November 1979 ,3.78
"b'Get Up, Get Into It, Get Involved (Parts 1 & 2)'",b'James Brown',January 1971 ,3.82
,,,
b'My Heartbeat',b'Annie',October 2004 ,3.73
b'Two Weeks',b'FKA twigs',24 June 2014 ,3.74
"b'You, in Weird Cities'",b'Jeff Rosenstock',10 April 2015 ,4.18
b'Lips Like Sugar / Rollercoaster',b'Echo & The Bunnymen',14 August 1987 ,3.79
b'Millionaire Pedophile',b'Girls Rituals',11 October 2018 ,3.79
,,,
,,,
b'Just One Look / Bossa Nova Blues',b'Doris Troy',April 1963 ,3.86
b'Arise',b'Sepultura',1992,3.81
b'To Hell With Poverty!',b'Gang of Four',1981,3.80
b'When I Was Young / A Girl Named Sandoz',b'The Animals',May 1967 ,3.83
b'Trampled Under Foot / Black Country Woman',b'Led Zeppelin',2 April 1975 ,3.75
"b""Dirty Work / Reelin' in the Years""",b'Steely Dan',1973,3.80
b'I Close My Eyes and Count to Ten / No Stranger Am I',b'Dusty Springfield',September 1968 ,3.82
,,,
b'Teqkilla',b'M.I.A.',29 June 2010 ,3.98
b'Mess Around / Funny (But I Still Love You)',b'Ray Charles and His Orchestra',June 1953 ,3.83
b'Black Balloons Reprise',b'Flying Lotus',21 May 2019 ,3.78
"b""Shark Fin Blues / You Really Don't Care""",b'The Drones',18 March 2006 ,3.92
b'Feel So Sad',b'Spiritualized',10 June 1991 ,3.80
b'Sweet Little Sixteen / Reelin and Rocking',b'Chuck Berry',January 1958 ,3.74
b'All or Nothing / Understanding',b'Small Faces',5 August 1966 ,3.80
,,,
b'My Way / Blue Lace',b'Frank Sinatra',March 1969 ,3.77
b'The Charade / 1000 Deaths',"b""D'Angelo and The Vanguard""",18 April 2015 ,3.78
b'Hold On',b'Tom Waits',1999,3.82
b'Take the Skinheads Bowling / Colonel Enrique Adolfo Bermudez',b'Camper Van Beethoven',1986,3.86
b'101 FM',b'Little Simz',5 December 2018 ,3.81
b'Waiting',b'Porcupine Tree',May 1996 ,3.84
b'The Sidewinder (Part I) / The Sidewinder (Part II)',b'Lee Morgan',October 1964 ,4.01
,,,
b'Entertain',b'Sleater-Kinney',10 May 2005 ,3.82
b'First It Giveth / The Most Exalted Potentate of Love',b'Queens of the Stone Age',18 August 2003 ,3.78
"b""2 Minutes to Midnight / Rainbow's Gold""",b'Iron Maiden',6 August 1984 ,3.75
b'Legend Has It',b'Run the Jewels',1 December 2016 ,3.75
b'Odessa',b'Caribou',26 February 2010 ,3.74
b'Pick Up the Phone',b'Young Thug',3 June 2016 ,3.73
b'Bour\xc3\xa9e / Fat Man',b'Jethro Tull',1969,3.81
,,,
b'After Laughter / What Will Tomorrow Bring',b'Wendy Rene',19 August 1964 ,3.78
b'Y\xc3\xbc-Gung / Seele brennt / Sand',b'Einst\xc3\xbcrzende Neubauten',11 March 1985 ,3.83
b'Black Hearted Love',b'PJ Harvey & John Parish',2 March 2009 ,3.84
"b""Sure Nuff 'n Yes I Do / Yellow Brick Road""",b'Captain Beefheart & His Magic Band',1970,3.84
b'Bye Bye Love / I Wonder If I Care as Much',b'The Everly Brothers',March 1957 ,3.76
"b""The Girl Can't Dance / You Can't Make Me Doubt My Baby""",b'Bunker Hill',September 1963 ,3.79
b'The Powers That B',b'Death Grips',17 March 2015 ,3.76
,,,
b'Dark Spring',b'Beach House',2 April 2018 ,3.76
b'El Paso / Running Gun',b'Marty Robbins',26 October 1959 ,3.75
b'Mirror in the Bathroom / Jackpot',b'The Beat',1980,3.77
b'Insomnia',b'Faithless',27 November 1995 ,3.76
b'A New England / Patrick',b'Kirsty MacColl',1985,3.80
,,,
,,,
b'Skeng',b'The Bug',September 2007 ,3.69
b'All Through the Night / Witness',b'Cyndi Lauper',November 1984 ,3.78
b'Fame / Golden Years',b'David Bowie',1980,3.90
b'And the Beat Goes On / Can You Do the Boogie',b'The Whispers',December 1979 ,3.81
b'Electrolite',b'R.E.M.',4 February 1997 ,3.83
b'Laid',b'James',5 February 1994 ,3.75
b'Rented Rooms',b'Tindersticks',July 1997 ,3.88
,,,
b'The Wagon / Better Than Gone',b'Dinosaur Jr.',1990,3.81
b'Ringtone (Remix)',b'100 Gecs',24 February 2020 ,3.71
b'The Ballad of John and Yoko / Old Brown Shoe',b'The Beatles',30 May 1969 ,3.73
b'For Once in My Life / Angie Girl',b'Stevie Wonder',15 October 1968 ,3.79
b'From Out of Nowhere / Woodpecker From Mars / Epic',b'Faith No More',2 May 1990 ,3.81
b'Song for Zula',b'Phosphorescent',16 January 2013 ,3.78
b'Killing Floor / Louise',"b""Howlin' Wolf""",February 1965 ,3.87
,,,
b'Lords of Tresserhorn',b'Have a Nice Life',17 September 2019 ,3.77
b'Perfect / The Nature of Virtue (Version 1)',b'The The',11 February 1983 ,3.82
"b""She's Leaving / The Romance of the Telescope""",b'Orchestral Manoeuvres in the Dark',1982,3.82
b'Dead Leaves and the Dirty Ground',b'The White Stripes',August 2002 ,3.77
b'Aja',b'Steely Dan',1977,3.81
b'Seven Seas / All You Need Is Love [live]',b'Echo & The Bunnymen',6 July 1984 ,3.78
b'Twist and Shout / Boys',b'The Beatles',16 September 1963 ,3.70
,,,
"b""New York Mining Disaster 1941 / I Can't See Nobody""",b'Bee Gees',14 April 1967 ,3.79
"b""I Don't Want It at All""",b'Kim Petras',1 August 2017 ,3.76
"b""Everything's Gone Green / Mesh / Cries and Whispers""",b'New Order',December 1981 ,3.75
"b'The More You Ignore Me, the Closer I Get'",b'Morrissey',28 February 1994 ,3.79
b'Biking',b'Frank Ocean',7 April 2017 ,3.73
"b""Jackie Wilson Said (I'm in Heaven When You Smile) / You've Got the Power""",b'Van Morrison',July 1972 ,3.82
b'Dark Entries / Untitled',b'Bauhaus',16 January 1980 ,3.78
,,,
b'Wish Someone Would Care / Break-A-Way',b'Irma Thomas',February 1964 ,3.85
"b'Respectable Street / Strange Tales, Strange Tails / Officer Blue'",b'XTC',13 March 1981 ,3.84
b'People Who Died / I Want the Angel',b'The Jim Carroll Band',1980,3.83
b'Best Life',b'Danny Brown',17 September 2019 ,3.77
b'Demon Cleaner',b'Kyuss',1994,3.82
b'Both Ends Burning / For Your Pleasure',b'Roxy Music',December 1975 ,3.82
b'Beta Male Strategies',b'JPEGMAFIA',10 September 2019 ,3.74
,,,
b'Mountains / Alexa De Paris',b'Prince and The Revolution',7 May 1986 ,3.87
b'Video Killed the Radio Star / Kid Dynamo',b'Buggles',7 September 1979 ,3.71
b'F.M. (No Static at All) / F.M. (reprise)',b'Steely Dan',July 1978 ,3.84
b'Be Forewarned / Lazy Lady',b'Macabre',1972,3.79
b'The Spirit of Radio / Circumstances',b'Rush',1980,3.75
,,,
,,,
"b""I'll Believe in Anything""",b'Wolf Parade',28 August 2006 ,3.78
b'Garbageman / Drug Train',b'The Cramps',1980,3.79
b'Every You Every Me',b'Placebo',25 January 1999 ,3.75
"b""Why Can't We Live Together / Funky Me""",b'Timmy Thomas',November 1972 ,3.74
b'Rescue / Simple Stuff',b'Echo & The Bunnymen',5 May 1980 ,3.77
b'Do You Doubt Me Traitor',b'LINGUA IGNOTA',27 June 2019 ,3.76
b'Sonnet',b'The Verve',2 March 1998 ,3.80
,,,
b'Elenore / Surfer Dan',b'The Turtles',September 1968 ,3.79
b'Melissa / Blue Sky',b'The Allman Brothers Band',August 1972 ,3.83
b'Domina',b'Maurizio',1993,3.74
b'Give Him a Great Big Kiss / Twist and Shout',b'The Shangri-Las',December 1964 ,3.78
"b""Midnight to Six Man / Can't Stand the Pain""",b'The Pretty Things',December 1965 ,3.83
b'Plastic Surgery',b'Bladee',28 April 2017 ,3.76
b'Freezing Moon / Carnage',b'Mayhem',1996,3.79
,,,
b'Reward / Strange House in the Snow',b'The Teardrop Explodes',January 1981 ,3.80
b'Sexy Boy',b'AIR',9 February 1998 ,3.74
b'Bliss',b'Muse',20 August 2001 ,3.75
b'Uptown Top Ranking / Calico Suit',b'Althea & Donna',1977,3.77
"b""It Doesn't Matter Anymore / Raining in My Heart""",b'Buddy Holly',5 January 1959 ,3.74
"b""I Don't Know Why I Love You / Secrets""",b'The House of Love',November 1989 ,3.82
b'Something Soon',b'Car Seat Headrest',1 September 2015 ,3.85
,,,
b'Incense and Peppermints / The Birdman of Alkatrash',b'Strawberry Alarm Clock',May 1967 ,3.74
b'Accidents Will Happen / Talking in the Dark / Wednesday Week',b'Elvis Costello & The Attractions',4 May 1979 ,3.79
"b'See Me, Feel Me / Overture to Tommy'",b'The Who',10 October 1970 ,3.77
b'The Fear',b'Pulp',1998,3.84
"b""All You Need Is Love / Baby You're a Rich Man""",b'The Beatles',7 July 1967 ,3.68
b'Sexbomb / Brainwash',b'Flipper',1981,3.77
b'The Purple Bottle / Polly',b'Animal Collective',May 2006 ,3.75
,,,
b'Promised Land',b'Joe Smooth',1989,3.73
b'Twist in My Sobriety / Friends',b'Tanita Tikaram',10 October 1988 ,3.75
b'No Particular Place to Go / You Two',b'Chuck Berry',April 1964 ,3.80
b'Rowche Rumble / In My Area',b'The Fall',30 July 1979 ,3.80
b'I Should Have Known Better / Tell Me Why',b'The Beatles',August 1964 ,3.75
b'Since K Got Over Me',b'The Clientele',22 August 2005 ,3.86
b'Rhinestone Eyes',b'Gorillaz',6 September 2010 ,3.76
,,,
b'Daylight',b'Aesop Rock',2001,3.76
b'Forget Me Nots / (She Will) Take You Down to Love',b'Patrice Rushen',1982,3.77
"b""So What'cha Want""",b'Beastie Boys',1992,3.73
b'Rattlesnake',b'King Gizzard and the Lizard Wizard',10 November 2016 ,3.77
b'Back in the Days',b'Urban Jungle',1994,3.71
,,,
,,,
"b""Darlin' / Here Today""",b'The Beach Boys',18 December 1967 ,3.83
b'12:51',b'The Strokes',6 October 2003 ,3.75
b'Baby Britain',b'Elliott Smith',19 April 1999 ,3.81
b'Dakota',b'Stereophonics',28 February 2005 ,3.72
"b""Don't Look Back Into the Sun [CD1]""",b'The Libertines',18 August 2003 ,3.78
b'Coyote / Blue Motel Room',b'Joni Mitchell',February 1977 ,3.85
"b""Diet / It's Obvious""",b'Au Pairs',1980,3.83
,,,
"b""What You Won't Do for Love / Love Won't Wait""",b'Bobby Caldwell',1978,3.80
b'Is This Love / Crisis (Version)',b'Bob Marley',February 1978 ,3.76
b'Obscurity Knocks',b'The Trash Can Sinatras',5 February 1990 ,3.85
b'Wild World / Miles From Nowhere',b'Cat Stevens',February 1971 ,3.73
"b""She's Losing It""",b'Belle and Sebastian',1999,3.78
"b""Can't Get It Out of My Head / Illusions in G Major""",b'Electric Light Orchestra',November 1974 ,3.81
"b""I Don't Wanna Be Me""",b'Type O Negative',2003,3.86
,,,
"b""Movin' on Up""",b'Primal Scream',1991,3.77
b'If I Had a Heart',b'Fever Ray',15 December 2008 ,3.77
b'Pouring Water on a Drowning Man / Forgetting You',b'James Carr',September 1966 ,3.83
b'Someday I Will Treat You Good',b'Sparklehorse',1996,3.86
"b""Cruiser's Creek / L.A.""",b'The Fall',11 October 1985 ,3.85
b'Let There Be More Light / Remember a Day',b'Pink Floyd',19 August 1968 ,3.79
b'Mockingbirds',b'Grant Lee Buffalo',1994,3.85
,,,
b'The Promise',b'When in Rome',3 September 1988 ,3.75
b'So Here We Are',b'Bloc Party',31 January 2005 ,3.78
b'Mind Mischief',b'Tame Impala',1 March 2013 ,3.75
b'H.',b'Tool',19 March 1997 ,3.76
b'Miss My Ni',b'gmcfosho',24 March 2013 ,3.92
"b""Adult Books / We're Desperate""",b'X',April 1978 ,3.76
b'Drowned World / Substitute for Love',b'Madonna',24 August 1998 ,3.79
,,,
b'Memo From Turner / Natural Magic',b'Mick Jagger',November 1970 ,3.83
b'Cutting My Fingers Off',b'Turnover',11 March 2015 ,3.92
b'No Other / The True One',b'Gene Clark',January 1975 ,3.80
"b'Oh, Pretty Woman / Yo te amo Maria'",b'Roy Orbison',15 August 1964 ,3.72
"b""Brothers in Arms / Going Home - Theme From 'Local Hero' (Live Version)""",b'Dire Straits',October 1985 ,3.72
b'Anyone Who Had a Heart / The Love of a Boy',b'Dionne Warwick',November 1963 ,3.82
"b""Think (About It) / Ain't No Sunshine""",b'Lyn Collins',September 1972 ,3.79
,,,
b'Me & Michael',b'MGMT',7 February 2018 ,3.75
b'Wallowa Lake Monster',b'Sufjan Stevens',11 October 2017 ,3.80
b'Maybe Baby / Tell Me How',b'The Crickets',12 February 1958 ,3.79
b'Pink Triangle',b'Weezer',20 May 1997 ,3.74
"b""Burnin' for You / Vengeance (The Pact)""",b'Blue \xc3\x96yster Cult',August 1981 ,3.79
,,,
,,,
"b""Standing in the Shadows of Love / Since You've Been Gone""",b'Four Tops',28 November 1966 ,3.81
b'Nothing Is Safe',b'clipping.',14 August 2019 ,3.76
b'In Walked Bud / Epistrophy',b'The Thelonious Monk Quintet',1948,3.85
b'Crazy / Sparkle',b'Seal',23 November 1990 ,3.71
b'Send His Love to Me',b'PJ Harvey',October 1995 ,3.81
b'The Rude Gesture: A Pictorial History',b'Shellac',10 October 1993 ,3.79
b'Nowhere Girl / Scare Some Life Into Me',b'B-Movie',12 March 1982 ,3.75
,,,
"b""Groovin' / Sue\xc3\xb1o""",b'The Young Rascals',6 April 1967 ,3.82
"b""When the Saints Go Marching In / As Long as You Live (You'll Be Dead If You Die)""",b'Louis Armstrong',December 1938 ,3.84
b'Gabrielle',b'Ween',2006,3.86
b'History',b'The Verve',18 September 1995 ,3.78
b'Bear',b'The Antlers',April 2009 ,3.72
b'Lose Yourself',b'Eminem',December 2002 ,3.64
"b""Easy Livin' / Gypsy""",b'Uriah Heep',August 1972 ,3.77
,,,
b'Wait',b'M83',5 December 2012 ,3.77
b'Krokodil / Grot',b'St. Vincent',21 April 2012 ,3.73
"b""Can't Buy Me Love / You Can't Do That""",b'The Beatles',16 March 1964 ,3.69
b'Apocalypso',b'Mew',18 July 2005 ,3.87
b'Science Beat',b'Have a Nice Life',15 October 2019 ,3.76
b'Silver Springs',b'Fleetwood Mac',1997,3.95
b'I Thank You / Wrap It Up',b'Sam & Dave',8 January 1968 ,3.84
,,,
b'Spring One: Vivaldi Recomposed - The Four Seasons',b'Konzerthaus Kammerorchester Berlin',20 March 2013 ,3.80
b'Wipe Out / Surfer Joe',b'The Surfaris',June 1963 ,3.75
"b""Barbados / Parker's Mood""",b'Charlie Parker',1948,4.01
b'Funky Kingston / Pressure Drop',b'Toots & The Maytals',1973,3.84
b'Wow / Fullhouse',b'Kate Bush',9 March 1979 ,3.78
"b'Strangers in the Night / Oh, You Crazy Moon'",b'Frank Sinatra',6 May 1966 ,3.78
b'Papua New Guinea',b'The Future Sound of London',11 May 1992 ,3.71
,,,
b'Make It Easy on Yourself / But I Do',b'The Walker Bros.',August 1965 ,3.78
b'Hello Stranger / Think a Little Sugar',b'Barbara Lewis',April 1963 ,3.79
b'Everybody Dance / You Can Get By',b'Chic',1977,3.77
b'Pride (In the Name of Love) / Boomerang II',b'U2',3 September 1984 ,3.71
b'Take Pills / Bonfire of the Vanities',b'Panda Bear',19 June 2007 ,3.73
b'Metal Mickey',b'Suede',14 September 1992 ,3.78
b'Solsbury Hill / Games Without Frontiers',b'Peter Gabriel',1982,3.99
,,,
b'Stand Inside Your Love',b'The Smashing Pumpkins',21 February 2000 ,3.77
b'The Ghost in You / Heartbeat',b'The Psychedelic Furs',May 1984 ,3.83
b'Jesus Alone',b'Nick Cave & The Bad Seeds',2 September 2016 ,3.76
b'Hound Dog / Blue Suede Shoes',b'Elvis Presley',November 1958 ,3.78
b'Lipgloss',b'Pulp',15 November 1993 ,3.81
,,,
,,,
b'Let England Shake',b'PJ Harvey',2011,3.82
"b""Cathy's Clown / Always It's You""",b'The Everly Brothers',4 April 1960 ,3.74
"b""Ain't That Enough""",b'Teenage Fanclub',30 June 1997 ,3.83
"b""Sparky's Dream""",b'Teenage Fanclub',15 May 1995 ,3.80
b'Jest bezpiecznie / Misiowie puszy\xc5\x9bci',b'Siekiera',1986,3.78
b'Woodstock / Helpless',"b'Crosby, Stills, Nash & Young'",March 1970 ,3.77
b'Stars Die',b'Porcupine Tree',1995,3.84
,,,
"b'Theme From ""The Persuaders"" / The Girl With the Sun in Her Hair'",b'John Barry',1971,3.82
b'50ft Queenie',b'PJ Harvey',April 1993 ,3.80
b'Carrion / Apologies to Insect Life',b'British Sea Power',30 June 2003 ,3.82
b'The Light Pours Out of Me / Cut-Out Shapes',b'Magazine',1978,3.89
b'Skew It on the Bar-B',b'OutKast',1998,3.77
b'Party and Bullshit',b'BIG',29 June 1993 ,3.78
b'What a Little Moonlight Can Do / A Sunbonnet Blue (And a Yellow Straw Hat)',b'Teddy Wilson and His Orchestra',August 1935 ,3.75
,,,
b'The Man Who Sold the World / Band of Gold',b'Midge Ure',1982,3.90
"b""Strangelove '88""",b'Depeche Mode',23 August 1988 ,3.87
b'The Wanderer / The Majestic',b'Dion',November 1961 ,3.75
"b""When My Baby's Beside Me / In the Street""",b'Big Star',April 1972 ,3.81
b'Aquarius / Chinook',b'Boards of Canada',5 January 1998 ,3.72
b'Brand New Cadillac / Pledging My Love',b'Vince Taylor',April 1959 ,3.83
b'Malamente (Cap.1: Augurio)',b'Rosal\xc3\xada',30 May 2018 ,3.75
,,,
b'New Europeans / Vienna',b'Ultravox',1980,3.82
"b""I Can Only Give You Everything / Don't Start Crying Now""",b'Them',August 1966 ,3.98
b'Tempo / Crank Angle',b'Anthony Red Rose',1985,3.69
b'Michael Angelo / Leave Me Here',b'The 23rd Turnoff',29 September 1967 ,3.87
b'One Step Beyond... / Mistakes',b'Madness',26 October 1979 ,3.75
b'The Widow',b'The Mars Volta',14 March 2005 ,3.72
"b""It's Supposed to Bubble""",b'UGK',1994,3.81
,,,
b'Kids With Guns / El Ma\xc3\xb1ana',b'Gorillaz',10 April 2006 ,3.75
"b""Without You I'm Nothing""",b'Placebo',16 August 1999 ,3.74
b'Rill Rill',b'Sleigh Bells',18 February 2011 ,3.85
b'This Is Not a Love Song / Public Image',b'PiL',5 September 1983 ,3.77
"b""The Damned Don't Cry / Motivation""",b'Visage',March 1982 ,3.80
"b""In the Neighborhood / Frank's Wild Years""",b'Tom Waits',October 1983 ,3.81
"b""A Person Isn't Safe Anywhere These Days / Thursday's Child""",b'The Chameleons',June 1983 ,3.82
,,,
"b""Paisley Park / She's Always in My Hair""",b'Prince and The Revolution',24 May 1985 ,3.84
b'Richard III',b'Supergrass',31 March 1997 ,3.79
"b""What's a Girl to Do?""",b'Bat for Lashes',9 July 2007 ,3.78
b'Chasing a Bee',b'Mercury Rev',November 1992 ,3.80
b'Lonely Teardrops / In the Blue of Evening',b'Jackie Wilson',October 1958 ,3.81
,,,
,,,
"b""Devil's Pie""","b""D'Angelo""",1998,3.80
b'Mayor of Simpleton / One of the Millions',b'XTC',16 January 1989 ,3.80
b'Dream On / Somebody',b'Aerosmith',27 June 1973 ,3.67
b'Duel of the Fates',b'John Williams',20 April 1999 ,3.82
b'Express Yourself / Living on Borrowed Time',b'Charles Wright and The Watts 103rd Street Rhythm Band',August 1970 ,3.84
"b""Let's Go to Bed / Just One Kiss""",b'The Cure',23 November 1982 ,3.76
"b""Bohemian Rhapsody / You're My Best Friend""",b'Queen',1983,4.23
,,,
b'Paradise Circus (Gui Boratto Remix)',b'Massive Attack',8 February 2010 ,3.82
"b""Man of the World / Somebody's Gonna Get Their Head Kicked in Tonite""",b'Fleetwood Mac',3 April 1969 ,3.76
"b""Ain't Nobody / Sweet Thing""",b'Rufus',August 1983 ,3.75
b'Electric Feel',b'MGMT',23 June 2008 ,3.69
b'Beeside / Vacuum Cleaner',b'Tintern Abbey',24 November 1967 ,3.78
b'My White Bicycle / Claramount Lake',b'Tomorrow',12 May 1967 ,3.77
b'Daughter',b'Pearl Jam',3 November 1993 ,3.73
,,,
b'Jenny Ondioline',b'Stereolab',August 1993 ,3.80
b'Lady Madonna / The Inner Light',b'The Beatles',15 March 1968 ,3.72
b'Troy / Still Listening',"b""Sin\xc3\xa9ad O'Connor""",October 1987 ,3.78
"b""August Mademoiselle / You Can't Erase a Mirror""",b'Children of the Mushroom',February 1968 ,3.84
"b""Give Me Love (Give Me Peace on Earth) / Miss O'Dell""",b'George Harrison',7 May 1973 ,3.77
b'Strangest Thing',b'The War on Drugs',18 July 2017 ,3.75
b'Day After Day / Sweet Tuesday Morning',b'Badfinger',7 January 1972 ,3.77
,,,
b'The Roof (Back in Time)',b'Mariah Carey',20 March 1998 ,3.79
"b""Rudie Can't Fail / Bankrobber / Rockers Galore.....UK Tour""",b'The Clash',1980,3.73
b'No Reptiles',b'Everything Everything',20 November 2015 ,3.80
b'Underpass / Film One',b'John Foxx',4 January 1980 ,3.74
"b""It's Different for Girls / Friday""",b'Joe Jackson',23 November 1979 ,3.80
"b""Don't Bring Me Down / Cheating""",b'The Animals',May 1966 ,3.80
b'Hunger Strike',b'Temple of the Dog',1991,3.72
,,,
b'Speed King / Into the Fire',b'Deep Purple',February 1970 ,3.77
b'Parklife',b'Blur',22 August 1994 ,3.73
b'Werewolves of London / Roland the Headless Thompson Gunner',b'Warren Zevon',25 March 1978 ,3.75
b'Criminal',b'Fiona Apple',1 September 1997 ,3.77
b'Yves',b'\xec\x9d\xb4\xeb\x8b\xac\xec\x9d\x98 \xec\x86\x8c\xeb\x85\x80 [LOONA]',28 November 2017 ,3.75
b'Lazuli / Equal Mind',b'Beach House',21 April 2012 ,3.75
b'Broke Boi',b'Playboi Carti',2015,3.71
,,,
b'Morning Glory / Once I Was',b'Tim Buckley',October 1967 ,3.84
"b""Good Rockin' Tonight / I Don't Care If the Sun Don't Shine""",b'Elvis Presley',22 September 1954 ,3.75
b'Dear Mama',b'2Pac',21 February 1995 ,3.70
b'I Can Hear the Grass Grow / Wave the Flag and Stop the Train',b'The Move',April 1967 ,3.76
b'County Line',b'Cass McCombs',25 May 2011 ,3.79
,,,
,,,
b'Human Nature / Baby Be Mine',b'Michael Jackson',12 July 1983 ,3.71
b'Road House Blues / Blue Sunday',b'The Doors',July 1970 ,3.74
b'A Salty Dog / Long Gone Geek',b'Procol Harum',30 May 1969 ,3.76
b'You Can Have It All',b'Yo La Tengo',8 August 2000 ,3.77
b'Sheila Take a Bow / Is It Really So Strange?',b'The Smiths',13 April 1987 ,3.75
b'Something Better Change / Straighten Out',b'The Stranglers',22 July 1977 ,3.75
b'Vacation Bible School',b'Ayesha Erotica',October 2018 ,3.82
,,,
"b""C'Mon Billy""",b'PJ Harvey',July 1995 ,3.79
b'Fox on the Run / Miss Demeanour',b'Sweet',March 1975 ,3.78
b'Arise',"b'Anthony ""Shake"" Shakir'",24 October 2009 ,3.73
b'Alright',b'Supergrass',3 July 1995 ,3.77
b'Telegraph / 66 and Fading',b'Orchestral Manoeuvres in the Dark',1 April 1983 ,3.75
b'Live With Me',b'Massive Attack',13 March 2006 ,3.78
b'All Night',b'Beyonc\xc3\xa9',6 December 2016 ,3.75
,,,
b'The Back Seat of My Car / Heart of the Country',b'Paul McCartney',13 August 1971 ,3.84
b'Psycho / Invisible Stripes',b'Eddie Noack',1968,3.93
b'Cesaro Summability / \xc3\x86nema / Third Eye',b'Tool',1996,3.72
b'Sister',b'Angel Olsen',24 August 2016 ,3.76
b'Little Fluffy Clouds',b'The Orb',November 1990 ,3.75
"b""After You've Gone / Muddy Water (A Mississippi Moan)""",b'Bessie Smith and Her Band',April 1927 ,3.77
b'Patchwork / Milky Teeth',b'Tindersticks',November 1992 ,3.89
,,,
b'Get By',b'Talib Kweli',11 March 2003 ,3.78
b'Standing Next to Me',b'The Last Shadow Puppets',7 July 2008 ,3.78
b'Love \xe2\x86\x92 Building on Fire / New Feeling',b'Talking Heads',February 1977 ,3.75
b'Pull Up to the Bumper / Feel Up',b'Grace Jones',June 1981 ,3.76
b'White Foxes',b'Susanne Sundf\xc3\xb8r',24 February 2012 ,3.79
b'Super Freak',b'Rick James',10 July 1981 ,3.72
b'Use Me / Let Me In Your Life',b'Bill Withers',August 1972 ,3.77
,,,
b'Samson',b'Regina Spektor',12 March 2007 ,3.81
"b""Wouldn't It Be Nice / Fun, Fun, Fun / California Girls""",b'The Beach Boys',1972,4.04
b'The Man Whose Head Expanded / Ludd Gang',b'The Fall',27 June 1983 ,3.79
b'Cigarettes & Alcohol',b'Oasis',10 October 1994 ,3.70
b'Got to Be Real / Come In From the Rain',b'Cheryl Lynn',14 August 1978 ,3.75
b'Der Telefon Anruf / The Telephone Call',b'Kraftwerk',February 1987 ,3.82
b'Going All the Way / Go Ahead',b'The Squires',September 1966 ,3.87
,,,
"b""In a Mist / Wringin' an' Twistin'""",b'Bix Beiderbecke',15 November 1927 ,3.83
"b'Dream a Little Dream of Me / Can Anyone Explain? (No, No, No!)'",b'Ella Fitzgerald & Louis Armstrong',September 1950 ,3.78
b'Femme Fatale',b'The Velvet Underground',,3.87
b'Kaputt',b'Destroyer',2011,3.75
b'Heyday / Brute Force',b'The Sound',1980,3.89
,,,
,,,
b'Drew Barrymore',b'SZA',13 January 2017 ,3.78
b'Mr. Me Too',b'Clipse',5 June 2006 ,3.75
"b""Have You Seen Her Face / Don't Make Waves""",b'The Byrds',22 May 1967 ,3.82
"b""She's Gone / I'm Just a Kid (Don't Make Me Feel Like a Man)""",b'Daryl Hall & John Oates',9 February 1974 ,3.78
b'Get Up',b'Sleater-Kinney',26 January 1999 ,3.79
b'Fade Away',b'Hannah Diamond',7 October 2016 ,3.69
b'Hard in da Paint',b'Waka Flocka Flame',14 June 2010 ,3.69
,,,
b'Cry to Me / I Almost Lost My Mind',b'Solomon Burke',January 1962 ,3.83
b'My Prayer / Heaven on Earth',b'The Platters',6 June 1956 ,3.78
b'So Appalled',b'Kanye West',24 September 2010 ,3.70
b'The Breaks',b'Kurtis Blow',1980,3.72
b'Total Football / Goofy vs. Pluto',b'Parquet Courts',8 June 2018 ,3.82
b'Sure Shot',b'Beastie Boys',November 1994 ,3.76
b'Light Through the Veins',b'Jon Hopkins',26 April 2009 ,3.84
,,,
"b""I'm Still in Love With You / Old Time Lovin'""",b'Al Green',June 1972 ,3.77
b'Rebirth of Slick (Cool Like Dat)',b'Digable Planets',December 1992 ,3.74
b'Let Me Ride',b'Dr. Dre',13 September 1993 ,3.76
"b""'74-'75""",b'The Connells',November 1994 ,3.73
b'Only You / Hafi Deo',b'Steve Monite',25 August 2017 ,3.98
b'Wake Up Little Susie / Maybe Tomorrow',b'The Everly Brothers',2 September 1957 ,3.74
b'Charging the Void',b'Vektor',2 March 2016 ,3.81
,,,
b'I Follow You',"b""Melody's Echo Chamber""",5 September 2012 ,3.77
b'Under Me Sleng Teng / Version',b'Wayne Smith',1985,3.71
b'Mandinka / Drink Before the War',"b""Sin\xc3\xa9ad O'Connor""",December 1987 ,3.80
"b""Watching the Wheels / Yes, I'm Your Angel""",b'John Lennon',13 March 1981 ,3.77
b'Blinding Lights',b'The Weeknd',29 November 2019 ,3.73
"b""Nobody's Diary / State Farm""",b'Yazoo',9 May 1983 ,3.77
b'Bagdad (Cap.7: Liturgia)',b'Rosal\xc3\xada',4 December 2018 ,3.84
,,,
"b""Inside My Love / Don't Let Anyone Bring You Down""",b'Minnie Riperton',15 July 1975 ,3.87
b'Matte Kudasai / Elephant Talk',b'King Crimson',November 1981 ,3.79
b'Cry Wolf',b'Lisa Germano',1995,3.83
b'Trampoline',b'Kero Kero Bonito',26 September 2016 ,3.69
